,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Monument School, , ,,,19,20,22,24,23,,,,25, , , ,,, ,, , ,, , , ,133
,,,,,,,Mt Anthony UHSD #14,,,,Mt Anthony Senior UHSD #14, , ,,, , , , , ,,,, , , , ,,,255,,270,302,,285, , ,"1,112"
,,,,,,,,,,,Mt Anthony Union Middle School, , ,,, , , , , ,,,, ,154,231,227,,, ,, , ,, , , ,612
,,,,,,,North Bennington ID,,,,North Bennington Graded School, , ,,,18,16,19,20,21,,,,23,24, , ,,, ,, , ,, , , ,141
,,,,,,,Pownal,,,,Pownal Elementary School, , ,,,45,38,35,38,33,,,,34,37, , ,,, ,, , ,, , , ,260
,,,,,,,Shaftsbury,,,,Shaftsbury Elementary School, , ,,,25,19,37,35,21,,,,24,33, , ,,, ,, , ,, , , ,194
,,,,,,,Southwest Vermont SU,,,,Southwest Vermont SU,102, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,102
,,,,,,,Woodford,,,,Woodford Hollow School, , ,,,5,6,3,6,4,,,,4,4, , ,,, ,, , ,, , , ,32
,,,,,,Windham Southwest SU,Readsboro,,,,Readsboro Elementary School,8,6,,, ,4,6,6,10,,,,6,7,4,7,,, ,, , ,, , , ,64
,,,,,,,Stamford,,,,Stamford Elementary School, ,3,,, ,11,7,4,7,,,,7,11,11,6,,, ,, , ,, , , ,67
,,,,,,,,,,,County Total,158,9,,,312,310,325,336,296,,,,314,360,364,342,,,285,,300,325,,313, , ,"4,349"
,Caledonia County,,,,,Caledonia Central SU,Barnet,,,,Barnet Elementary School, , ,,,16,19,25,23,19,,,,15,16,23,26,,, ,, , ,, , , ,182
,,,,,,,Caledonia Central SU,,,,Caledonia Central SU,101, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,101
,,,,,,,Danville,,,,Danville School, , ,,,25,20,25,22,22,,,,23,25,23,31,,,31,,31,38,,29, , ,345
,,,,,,,Peacham,,,,Peacham Elementary School, , ,,,5,8,4,8,3,,,,7,3, , ,,, ,, , ,, , , ,38
,,,,,,,Walden,,,,Walden School, ,9,,, ,11,12,15,9,,,,13,15,8,14,,, ,, , ,, , , ,106
,,,,,,Caledonia North SU,Burke,,,,Burke Town School, , ,,,24,18,23,19,15,,,,20,24,18,21,,, ,, , ,, , , ,182
,,,,,,,Caledonia North SU,,,,Caledonia North SU,52, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,52
,,,,,,,Lyndon,,,,Lyndon Town School, , ,,,59,51,62,51,54,,,,44,62,60,57,,, ,, , ,, , , ,500
,,,,,,,Millers Run USD #37,,,,Millers Run School USD #37,26,16,,, ,18,14,16,17,,,,20,14,13,9,,, ,, , ,, , , ,163
,,,,,,,Newark,,,,Newark School, , ,,,5,5,6,3,4,,,,9,8,6,7,,, ,, , ,, , , ,53
,,,,,,,Sutton,,,,Sutton School, , ,,,13,13,10,14,7,,,,6,6,16,8,,, ,, , ,, , , ,93
,,,,,,Essex Caledonia SU,Waterford,,,,Waterford Elementary School,12, ,,,12,16,15,21,17,,,,17,23,24,13,,, ,, , ,, , , ,170
,,,,,,Orleans Southwest SU,Hardwick,,,,Hardwick Elementary School, , ,,,32,33,35,42,34,,,,36,32, , ,,, ,, , ,, , , ,244
,,,,,,,Hazen UHSD #26 (District),,,,Hazen UHSD #26 (School), , ,,, , , , , ,,,, , ,70,50,,,72,,67,58,,59, , ,376
,,,,,,,Orleans Southwest SU,,,,Orleans Southwest SU,87, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,87
,,,,,,St Johnsbury SD,St Johnsbury,,,,St Johnsbury Schools,79, ,,,86,77,72,59,68,,,,59,67,57,62,,, ,, , ,, , , ,686
,,,,,,,,,,,County Total,357,25,,,277,289,303,293,269,,,,269,295,318,298,,,103,,98,96,,88, , ,"3,378"
,Chittenden County,,,,,Burlington SD,Burlington,,,,Burlington Senior High School, , ,,, , , , , ,,,, , , , ,,,267,,294,291,,236,8, ,"1,096"
,,,,,,,,,,,C P Smith School, , ,,,37,28,53,40,41,,,,47, , , ,,, ,, , ,, , , ,246
,,,,,,,,,,,Champlain School, , ,,,60,66,59,44,57,,,,38, , , ,,, ,, , ,, , , ,324
,,,,,,,,,,,Edmunds Elementary School, , ,,,58,52,56,54,49,,,,47, , , ,,, ,, , ,, , , ,316
,,,,,,,,,,,Edmunds Middle School, , ,,, , , , , ,,,, ,135,120,121,,, ,, , ,, , , ,376
,,,,,,,,,,,Integrated Arts Academy At HO Wheeler,32, ,,,40,37,34,40,28,,,,36, , , ,,, ,, , ,, , , ,247
,,,,,,,,,,,J J Flynn School,29, ,,,57,58,49,49,62,,,,55, , , ,,, ,, , ,, , , ,359
,,,,,,,,,,,Lyman C Hunt Middle School, , ,,, , , , , ,,,, ,129,131,127,,, ,, , ,, , , ,387
,,,,,,,,,,,Sustainability Academy At Lawrence Barnes, , ,,,37,39,26,28,21,,,,33, , , ,,, ,, , ,, , , ,184
,,,,,,,Burlington SD,,,,Burlington SD,272, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,272
,,,,,,Chittenden Central SU,Essex Community Education Center UHSD #46 (District),,,,Essex Community Education Center UHSD #46 (School), , ,,, , , , , ,,,, , , , ,,,350,,311,340,,371,1, ,"1,373"
,,,,,,,Essex Junction ID,,,,Albert D Lawton School, , ,,, , , , , ,,,, ,108,117,110,,, ,, , ,, , , ,335
,,,,,,,,,,,Hiawatha School,9, ,,,56,55,53,50, ,,,, , , , ,,, ,, , ,, , , ,223
,,,,,,,,,,,Summit Street School,28, ,,,55,55,44,57, ,,,, , , , ,,, ,, , ,, , , ,239
,,,,,,,,,,,Thomas Fleming School, , ,,, , , , ,111,,,,113, , , ,,, ,, , ,, , , ,224
,,,,,,,Westford,,,,Westford Elementary School,18, ,,,21,16,28,28,19,,,,25,30,28,29,,, ,, , ,, , , ,242
,,,,,,Chittenden East SU,Bolton,,,,Smilie Memorial School (Bolton),21, ,,,13,10,16,15,13,,,, , , , ,,, ,, , ,, , , ,88
,,,,,,,Huntington,,,,Brewster Pierce School,16, ,,,27,24,27,17,24,,,, , , , ,,, ,, , ,, , , ,135
,,,,,,,Jericho,,,,Jericho Elementary School, , ,,,48,40,46,51,59,,,, , , , ,,, ,, , ,, , , ,244
,,,,,,,Mt Mansfield USD #17 (District),,,,Browns River Middle USD #17, , ,,, , , , , ,,,,105,82,122,112,,, ,, , ,, , , ,421
,,,,,,,,,,,Camels Hump Middle USD #17, , ,,, , , , , ,,,,105,93,82,101,,, ,, , ,, , , ,381
,,,,,,,,,,,Mt Mansfield USD #17 (School), , ,,, , , , , ,,,, , , , ,,,252,,246,241,,234, , ,973
,,,,,,,Richmond,,,,Richmond Elementary School,35, ,,,48,57,56,61,46,,,, , , , ,,, ,, , ,, , , ,303
,,,,,,,Underhill ID,,,,Underhill ID School, , ,,,23,27,22,24,14,,,, , , , ,,, ,, , ,, , , ,110
,,,,,,,Underhill Town,,,,Underhill Central School,27, ,,,38,29,33,27,30,,,, , , , ,,, ,, , ,, , , ,184
,,,,,,Chittenden South SU,Champlain Valley UHSD #15 (District),,,,Champlain Valley UHSD #15 (School), , ,,, , , , , ,,,, , , , ,,,358,,350,354,,336, , ,"1,398"
,,,,,,,Charlotte,,,,Charlotte Central School,18,55,,, ,47,45,51,50,,,,53,48,51,52,,, ,, , ,, , , ,470
,,,,,,,Chittenden South SU,,,,Chittenden South SU,72, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,72
,,,,,,,Hinesburg,,,,Hinesburg Community School,30, ,,,40,51,47,51,52,,,,49,44,56,44,,, ,, , ,, , , ,464
,,,,,,,Shelburne,,,,Shelburne Community School,22, ,,,69,66,96,67,82,,,,86,79,101,89,,, ,, , ,, , , ,757
,,,,,,,Williston,,,,Williston Schools,40, ,,,109,131,115,128,113,,,,117,131,131,100,,, ,, , ,, , , ,"1,115"
,,,,,,Colchester SD,Colchester,,,,Colchester High School, , ,,, , , , , ,,,, , , , ,,,196,,187,200,,194,8, ,785
,,,,,,,,,,,Colchester Middle School, , ,,, , , , , ,,,, ,161,163,156,,, ,, , ,, , , ,480
,,,,,,,,,,,Malletts Bay School,21, ,,, , , ,163,152,,,,176, , , ,,, ,, , ,, , , ,512
,,,,,,,,,,,Porters Point School, , ,,,74,73,68, , ,,,, , , , ,,, ,, , ,, , , ,215
,,,,,,,,,,,Union Memorial School, , ,,,78,60,50, , ,,,, , , , ,,, ,, , ,, , , ,188
,,,,,,Essex Town SD,Essex Town,,,,Essex Elementary School,38, ,,,126,138,120, , ,,,, , , , ,,, ,, , ,, , , ,422
,,,,,,,,,,,Essex Middle School, , ,,, , , , , ,,,, ,132,144,161,,, ,, , ,, , , ,437
,,,,,,,,,,,Founders Memorial School, , ,,, , , ,147,117,,,,134, , , ,,, ,, , ,, , , ,398
,,,,,,Milton SD,Milton ID,,,,Milton Elementary School,68, ,,,116,142,116,132,125,,,,126,131, , ,,, ,, , ,, , , ,956
,,,,,,,,,,,Milton Middle School, , ,,, , , , , ,,,, , ,131,150,,, ,, , ,, , , ,281
,,,,,,,,,,,Milton Senior High School, , ,,, , , , , ,,,, , , , ,,,137,,144,131,,136,2,1,551
,,,,,,South Burlington SD,South Burlington,,,,Chamberlin School, , ,,,43,38,51,35,46,,,,45, , , ,,, ,, , ,, , , ,258
,,,,,,,,,,,Frederick H Tuttle Middle School, , ,,, , , , , ,,,, ,166,175,189,,, ,, , ,, , , ,530
,,,,,,,,,,,Orchard School, , ,,,54,54,62,62,73,,,,55, , , ,,, ,, , ,, , , ,360
,,,,,,,,,,,Rick Marcotte Central School, , ,,,51,57,55,60,74,,,,64, , , ,,, ,, , ,, , , ,361
,,,,,,,,,,,South Burlington High School, , ,,, , , , , ,,,, , , , ,,,221,,227,244,,232,4, ,928
,,,,,,,South Burlington SD,,,,South Burlington SD,185, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,185
,,,,,,Winooski SD,Winooski ID,,,,J F Kennedy Elementary School,76, ,,,68,68,62,54,58,,,,41, , , ,,, ,, , ,, , , ,427
,,,,,,,,,,,Winooski High School, , ,,, , , , , ,,,, , , , ,,,79,,76,50,,58,9, ,272
,,,,,,,,,,,Winooski Middle School, , ,,, , , , , ,,,, ,70,49,51,,, ,, , ,, , , ,170
,,,,,,,,,,,County Total,"1,057",55,,,"1,446","1,518","1,489","1,535","1,516",,,,"1,550","1,539","1,601","1,592",,,"1,860",,"1,835","1,851",,"1,797",32,1,"22,274"
,Essex County,,,,,Caledonia North SU,East Haven,,,,East Haven School, , ,,,2, ,1,3,4,,,,4,3,4,4,,, ,, , ,, , , ,25
,,,,,,Essex Caledonia SU,Concord,,,,Concord School,13, ,,,7,18,18,16,13,,,,14,22,22,9,,,18,,15,14,,25, , ,224
,,,,,,,Guildhall,,,,Guildhall Elementary School, , ,,,2,2,4,5,2,,,,3,2, , ,,, ,, , ,, , , ,20
,,,,,,,Lunenburg,,,,Lunenburg Schools,21,8,,, ,10,6,13,11,,,,15,15,15,11,,, ,, , ,, , , ,125
,,,,,,Essex North SU,Canaan,,,,Canaan Schools, ,15,,, ,12,13,15,8,,,,16,16,13,16,,,27,,23,22,,15,1, ,212
,,,,,,,Essex North SU,,,,Essex North SU,13, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,13
,,,,,,North Country SU,Brighton,,,,Brighton Elementary School,7, ,,,8,9,6,12,15,,,,12,11,14,13,,, ,, , ,, , , ,107
,,,,,,,,,,,County Total,54,23,,,19,51,48,64,53,,,,64,69,68,53,,,45,,38,36,,40,1, ,726
,Franklin County,,,,,Franklin Central SU,Bellows Free Academy UHSD #48,,,,Bellows Free Academy (St Albans), , ,,, , , , , ,,,, , , , ,,,275,,289,262,,252,4, ,"1,082"
,,,,,,,Fairfield,,,,Fairfield Center School, , ,,,22,15,22,29,28,,,,28,17,29,30,,, ,, , ,, , , ,220
,,,,,,,Franklin Central SU,,,,Franklin Central SU,148, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,148
,,,,,,,St Albans City,,,,St Albans City School, , ,,,80,80,71,68,80,,,,86,84,75,91,,, ,, , ,, , , ,715
,,,,,,,St Albans Town,,,,St Albans Town Education Center, , ,,,65,66,89,72,71,,,,83,91,86,85,,, ,, , ,, , , ,708
,,,,,,Franklin Northeast SU,Bakersfield,,,,Bakersfield School, , ,,,17,18,20,18,16,,,,16,12,19,19,,, ,, , ,, , , ,155
,,,,,,,Berkshire,,,,Berkshire Elementary School, ,29,,, ,12,16,17,18,,,,20,17,13,29,,, ,, , ,, , , ,171
,,,,,,,Enosburgh,,,,Enosburg Falls Elementary School, , ,,,43,39,40,25,38,,,,27, , , ,,, ,, , ,, , , ,212
,,,,,,,,,,,Enosburg Falls Junior/Senior High School, , ,,, , , , , ,,,, ,38,38,28,,,100,,83,79,,88, , ,454
,,,,,,,Franklin Northeast SU,,,,Franklin Northeast SU,93, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,93
,,,,,,,Montgomery,,,,Montgomery Center School, , ,,,7,8,15,10,19,,,,15,18,15,20,,, ,, , ,, , , ,127
,,,,,,,Richford,,,,Richford Elementary School, , ,,,34,24,27,38,33,,,,34,22, , ,,, ,, , ,, , , ,212
,,,,,,,,,,,Richford Junior/Senior High School, , ,,, , , , , ,,,, , ,32,32,,,54,,48,42,,56, , ,264
,,,,,,Franklin Northwest SU,Franklin,,,,Franklin Central School, , ,,,19,22,18,13,18,,,,24,15, , ,,, ,, , ,, , , ,129
,,,,,,,Franklin Northwest SU,,,,Franklin Northwest SU,113, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,113
,,,,,,,Highgate,,,,Highgate Schools, ,47,,, ,32,40,49,37,,,,46,52, , ,,, ,, , ,, , , ,303
,,,,,,,Missisquoi Valley UHSD #7 (District),,,,Missisquoi Valley UHSD #7 (School), , ,,, , , , , ,,,, , ,161,158,,,181,,152,162,,156,7, ,977
,,,,,,,Sheldon,,,,Sheldon Elementary School, , ,,,24,30,27,28,21,,,,36,29,31,29,,, ,, , ,, , , ,255
,,,,,,,Swanton,,,,Swanton Schools,26,80,,, ,80,73,76,80,,,,77,75, , ,,, ,, , ,, , , ,567
,,,,,,Franklin West SU,Fairfax,,,,Bellows Free Academy (Fairfax),35,66,,, ,61,59,54,60,,,,51,54,70,66,,, ,, , ,, , , ,576
,,,,,,,,,,,Bellows Free Academy High School (Fairfax), , ,,, , , , , ,,,, , , , ,,,82,,99,103,,114, , ,398
,,,,,,,Fletcher,,,,Fletcher Elementary School,27,16,,, ,21,14,11,10,,,,18,15, , ,,, ,, , ,, , , ,132
,,,,,,,Georgia,,,,Georgia Elementary/Middle School,78,14,,,56,50,58,59,69,,,,56,80,70,67,,, ,, , ,, , , ,657
,,,,,,,,,,,County Total,520,252,,,367,558,589,567,598,,,,617,619,639,654,,,692,,671,648,,666,11, ,"8,668"
,Grafton (NH) County,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Rivendell Academy, , ,,, , , , , ,,,, ,40,35,34,,,50,,50,28,,38, , ,275
,,,,,,,,,,,Rivendell Interstate School District,34, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,34
,,,,,,,,,,,County Total,34, ,,, , , , , ,,,, ,40,35,34,,,50,,50,28,,38, , ,309
,Grand Isle County,,,,,Grand Isle SU,Alburgh,,,,Alburgh Community Education Center, , ,,,23,20,15,28,18,,,,29,17,26,19,,, ,, , ,, , , ,195
,,,,,,,Grand Isle,,,,Grand Isle Elementary School, , ,,,21,26,15,21,20,,,,19,26,28,27,,, ,, , ,, , , ,203
,,,,,,,Grand Isle SU,,,,Grand Isle SU,68, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,68
,,,,,,,Isle Lamotte,,,,Isle La Motte Elementary School, ,4,,, ,3,3,7,1,,,,10,4, , ,,, ,, , ,, , , ,32
,,,,,,,North Hero,,,,North Hero Elementary School, , ,,,10,14,5,5,8,,,,10,6, , ,,, ,, , ,, , , ,58
,,,,,,,South Hero,,,,Folsom Education and Community Center, ,16,,, ,11,19,9,16,,,,13,12,12,19,,, ,, , ,, , , ,127
,,,,,,,,,,,County Total,68,20,,,54,74,57,70,63,,,,81,65,66,65,,, ,, , ,, , , ,683
,Lamoille County,,,,,Lamoille North SU,Cambridge,,,,Cambridge Elementary School,43, ,,,51,45,33,37,42,,,,35,41, , ,,, ,, , ,, , , ,327
,,,,,,,Eden,,,,Eden Central School,19, ,,,11,13,13,16,19,,,,16,24, , ,,, ,, , ,, , , ,131
,,,,,,,Hyde Park,,,,Hyde Park Elementary School,31, ,,,40,35,27,31,25,,,,29,29, , ,,, ,, , ,, , , ,247
,,,,,,,Johnson,,,,Johnson Elementary School,30, ,,,44,28,22,31,24,,,,28,31, , ,,, ,, , ,, , , ,238
,,,,,,,Lamoille UHSD #18 (District),,,,Lamoille UHSD #18 (School), , ,,, , , , , ,,,, , , , ,,,170,,143,134,,131, , ,578
,,,,,,,,,,,Lamoille Union Middle School #18, , ,,, , , , , ,,,, , ,136,132,,, ,, , ,, , , ,268
,,,,,,,Waterville,,,,Waterville Elementary School,7, ,,,9,12,14,7,8,,,,11,13, , ,,, ,, , ,, , , ,81
,,,,,,Lamoille South SU,Elmore,,,,Lake Elmore School, , ,,, ,8,7,5, ,,,, , , , ,,, ,, , ,, , , ,20
,,,,,,,Lamoille South SU,,,,Lamoille South SU,43, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,43
,,,,,,,Morristown,,,,Morristown Elementary Schools, , ,,,46,62,62,66,65,,,,61, , , ,,, ,, , ,, , , ,362
,,,,,,,,,,,Peoples Academy, , ,,, , , , , ,,,, , , , ,,,102,,76,75,,71,1, ,325
,,,,,,,,,,,Peoples Academy Middle School, , ,,, , , , , ,,,, ,67,78,78,,, ,, , ,, , , ,223
,,,,,,,Stowe,,,,Stowe Elementary School, ,41,,, ,32,47,42,53,,,,55, , , ,,, ,, , ,, , , ,270
,,,,,,,,,,,Stowe Middle/High School, , ,,, , , , , ,,,, ,61,61,67,,,51,,64,51,,44, , ,399
,,,,,,Orleans Southwest SU,Wolcott,,,,Wolcott Elementary School, , ,,,15,19,16,15,20,,,,22,20, , ,,, ,, , ,, , , ,127
,,,,,,,,,,,County Total,173,41,,,216,254,241,250,256,,,,257,286,275,277,,,323,,283,260,,246,1, ,"3,639"
,Orange County,,,,,Blue Mountain SD,Blue Mountain USD #21 (District),,,,Blue Mountain USD #21 (School),40, ,,,34,31,33,30,26,,,,19,31,22,25,,,36,,34,43,,34, , ,438
,,,,,,Orange East SU,Bradford ID,,,,Bradford Elementary School, , ,,,29,35,21,30,31,,,,29,43, , ,,, ,, , ,, , , ,218
,,,,,,,Newbury,,,,Newbury Elementary School, , ,,,15,13,23,16,15,,,,18,19, , ,,, ,, , ,, , , ,119
,,,,,,,Orange East SU,,,,Orange East SU,41, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,41
,,,,,,,Oxbow UHSD #30 (District),,,,Oxbow UHSD #30 (School), , ,,, , , , , ,,,, , ,59,46,,,94,,82,80,,96,1, ,458
,,,,,,,Thetford,,,,Thetford Elementary School, , ,,,33,24,36,24,38,,,,27,19, , ,,, ,, , ,, , , ,201
,,,,,,,Waits River Valley USD #36 (District),,,,Waits River Valley USD #36 (School), , ,,,23,19,22,17,25,,,,22,30,23,26,,, ,, , ,, , , ,207
,,,,,,Orange North SU,Orange,,,,Orange Center School, , ,,,14,7,17,8,8,,,,14,16,14,9,,, ,, , ,, , , ,107
,,,,,,,Washington,,,,Washington Village School,6, ,,,8,7,14,8,9,,,, ,10,8,8,,, ,, , ,, , , ,78
,,,,,,,Williamstown,,,,Williamstown Elementary School,19, ,,,36,40,41,36,37,,,,49, , , ,,, ,, , ,, , , ,258
,,,,,,,,,,,Williamstown Middle/High School, , ,,, , , , , ,,,, ,38,44,43,,,67,,32,26,,37, , ,287
,,,,,,Orange Southwest SU,Braintree,,,,Braintree School, , ,,,12,9,17,10,11,,,,13,14, , ,,, ,, , ,, , , ,86
,,,,,,,Brookfield,,,,Brookfield School, ,10,,, ,13,7,16,11,,,,14,13, , ,,, ,, , ,, , , ,84
,,,,,,,Orange Southwest SU,,,,Orange Southwest SU,25, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,25
,,,,,,,Randolph,,,,Randolph Elementary School, ,39,,, ,39,55,40,42,,,,40,51, , ,,, ,, , ,, , , ,306
,,,,,,,Randolph UHSD #2 (District),,,,Randolph UHSD #2 (School), , ,,, , , , , ,,,, , ,67,77,,,85,,88,73,,60, , ,450
,,,,,,Orange Windsor SU,Chelsea,,,,Chelsea Elementary High School, ,9,,, ,15,9,19,11,,,,12,15,14,10,,,16,,10,12,,12, , ,164
,,,,,,,Strafford,,,,Newton Elementary School, ,16,,, ,13,14,12,16,,,,17,13,9,12,,, ,, , ,, , , ,122
,,,,,,,Tunbridge,,,,Tunbridge Central School, ,12,,, ,12,8,13,16,,,,9,14,14,9,,, ,, , ,, , , ,107
