,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Lakeview USD #43 (District),,,,Lakeview USD #43 (School),17, ,,,10,4,14,9,6,,,,16,13, , ,,, ,, , ,, , ,89
,,,,,,,,,,,County Total,353, ,,,295,249,270,285,285,,,,267,265,281,279,,,299,,299,290,,274, ,"3,991"
,Rutland County,,,,,Addison Rutland SU,Benson,,,,Benson Village School,15, ,,,8,3,6,12,9,,,,10,8,11,14,,, ,, , ,, , ,96
,,,,,,,Castleton Hubbardton USD #42 (District),,,,Castleton Hubbardton USD #42 (School),25, ,,,35,32,48,32,35,,,,40,42,32,31,,, ,, , ,, , ,352
,,,,,,,Fair Haven,,,,Fair Haven Grade School,41, ,,,25,33,26,37,36,,,,35,33,35,32,,, ,, , ,, , ,333
,,,,,,,Fair Haven UHSD #16 (District),,,,Fair Haven UHSD #16 (School), , ,,, , , , , ,,,, , , , ,,,110,,104,117,,117, ,448
,,,,,,Bennington Rutland SU,Currier Memorial USD #23 (District),,,,Currier Memorial USD #23 (School),19, ,,,11,12,9,18,14,,,,11,11, , ,,, ,, , ,, , ,105
,,,,,,,Union School District #47,,,,Mettawee Community School USD #47,35, ,,,18,25,18,29,26,,,,24,18, , ,,, ,, , ,, , ,193
,,,,,,Rutland Central SU,Proctor,,,,Proctor Elementary School,23, ,,,13,16,20,19,25,,,,17,18, , ,,, ,, , ,, , ,151
,,,,,,,,,,,Proctor Junior/Senior High School, , ,,, , , , , ,,,, , ,20,23,,,19,,17,26,,18, ,123
,,,,,,,Rutland Town,,,,Rutland Town Elementary School,25, ,,,34,30,39,32,36,,,,42,29,46,35,,, ,, , ,, , ,348
,,,,,,,West Rutland,,,,West Rutland School,26, ,,,19,24,32,26,29,,,,24,24,22,21,,,25,,26,24,,18, ,340
,,,,,,Rutland City SD,Rutland City,,,,Rutland High School, , ,,, , , , , ,,,, , , , ,,,237,,209,219,,188,5,858
,,,,,,,,,,,Rutland Intermediate School, , ,,, , , ,152,122,,,,147,163, , ,,, ,, , ,, , ,584
,,,,,,,,,,,Rutland Middle School, , ,,, , , , , ,,,, , ,150,149,,, ,, , ,, , ,299
,,,,,,,,,,,Rutland Northeast Primary School,12, ,,,63,60,67, , ,,,, , , , ,,, ,, , ,, , ,202
,,,,,,,,,,,Rutland Northwest Primary School,31, ,,,80,73,61, , ,,,, , , , ,,, ,, , ,, , ,245
,,,,,,Rutland Northeast SU,Barstow Joint Contract District,,,,Barstow Memorial School,30, ,,,17,20,21,26,16,,,,17,19,19,23,,, ,, , ,, , ,208
,,,,,,,Brandon,,,,Neshobe School,78, ,,,50,31,48,54,51,,,,56,38, , ,,, ,, , ,, , ,406
,,,,,,,Otter Valley UHSD #8 (District),,,,Otter Valley UHSD #8 (School), , ,,, , , , , ,,,, , ,86,87,,,105,,86,96,,87, ,547
,,,,,,,Pittsford,,,,Lothrop School,33, ,,,26,30,28,23,33,,,,32,31, , ,,, ,, , ,, , ,236
,,,,,,,Sudbury,,,,Sudbury Country School, , ,,,4,3,8,8,5,,,,6,3, , ,,, ,, , ,, , ,37
,,,,,,Rutland South SU,Clarendon,,,,Clarendon Elementary School,26, ,,,26,16,22,18,21,,,,25,26, , ,,, ,, , ,, , ,180
,,,,,,,Mill River USD #40 (District),,,,Mill River USD #40 (School), , ,,, , , , , ,,,, , ,64,69,,,80,,94,71,,83,1,462
,,,,,,,Shrewsbury,,,,Shrewsbury Mountain School,11, ,,,10,10,6,9,16,,,,7,8, , ,,, ,, , ,, , ,77
,,,,,,,Tinmouth,,,,Tinmouth Elementary School,17, ,,,3,5,5,4,5,,,,6,4, , ,,, ,, , ,, , ,49
,,,,,,,Wallingford,,,,Wallingford Village School,28, ,,,16,22,13,23,18,,,,16,15, , ,,, ,, , ,, , ,151
,,,,,,Rutland Southwest SU,Middletown Springs,,,,Middletown Springs Elementary School,11, ,,,11,7,10,7,8,,,,11,7, , ,,, ,, , ,, , ,72
,,,,,,,Poultney,,,,Poultney Elementary School,41, ,,,21,25,33,28,29,,,,27,25, , ,,, ,, , ,, , ,229
,,,,,,,,,,,Poultney High School, , ,,, , , , , ,,,, , ,39,28,,,33,,31,33,,32, ,196
,,,,,,,Wells,,,,Wells Village School,16, ,,,7,11,12,10,13,,,,8,8, , ,,, ,, , ,, , ,85
,,,,,,Two Rivers SU,Mt Holly,,,,Mt Holly School,27, ,,,11,13,13,9,9,,,,12,8, , ,,, ,, , ,, , ,102
,,,,,,Windsor Central SU,Sherburne,,,,Killington Elementary School,12, ,,,14,13,12,9,13,,,,11,18, , ,,, ,, , ,, , ,102
,,,,,,,,,,,County Total,582, ,,,522,514,557,585,569,,,,584,556,524,512,,,609,,567,586,,543,6,"7,816"
,Washington County,,,,,Barre SU,Barre City,,,,Barre City Elementary/Middle School,115, ,,,103,91,81,94,75,,,,91,73,83,74,,, ,, , ,, , ,880
,,,,,,,Barre Town,,,,Barre Town Elementary School,89, ,,,67,101,68,81,81,,,,75,88,94,90,,, ,, , ,, , ,834
,,,,,,,Spaulding HSUD #41 (District),,,,Spaulding HSUD #41 (School), , ,,, , , , , ,,,, , , , ,,,165,,171,182,,143,3,664
,,,,,,Montpelier SD,Montpelier,,,,Main Street School, , ,,, , , , , ,,,,81,71,68,76,,, ,, , ,, , ,296
,,,,,,,,,,,Montpelier High School, , ,,, , , , , ,,,, , , , ,,,73,,85,69,,58, ,285
,,,,,,,,,,,Union Elementary School,80, ,,,78,81,81,83,80,,,, , , , ,,, ,, , ,, , ,483
,,,,,,Orleans Southwest SU,Woodbury,,,,Woodbury Elementary School,6, ,,,13,8,8,6,1,,,,7,7, , ,,, ,, , ,, , ,56
,,,,,,Washington Central SU,Berlin,,,,Berlin Elementary School,23, ,,,29,20,30,31,25,,,,21,19, , ,,, ,, , ,, , ,198
,,,,,,,Calais,,,,Calais Elementary School,16, ,,,16,11,18,14,19,,,,17,17, , ,,, ,, , ,, , ,128
,,,,,,,East Montpelier,,,,East Montpelier Elementary School,27, ,,,28,16,26,18,27,,,,23,38, , ,,, ,, , ,, , ,203
,,,,,,,Middlesex,,,,Rumney School (Middlesex),23, ,,,22,24,20,26,16,,,,35,22, , ,,, ,, , ,, , ,188
,,,,,,,U32 High School UHSD #32 (District),,,,U32 High School UHSD #32 (School), , ,,, , , , , ,,,, , ,124,112,,,125,,141,136,,126,4,768
,,,,,,,Worcester,,,,Doty Memorial School,8, ,,,9,11,13,10,9,,,,9,9, , ,,, ,, , ,, , ,78
,,,,,,Washington Northeast SU,Cabot,,,,Cabot School,12, ,,,10,12,13,10,9,,,,18,13,9,9,,,16,,13,15,,13, ,172
,,,,,,,Twinfield USD #33 (District),,,,Twinfield USD #33 (School),26, ,,,18,22,29,24,26,,,,23,28,28,39,,,27,,32,35,,26, ,383
,,,,,,Washington South SU,Northfield,,,,Northfield Elementary School,39, ,,,40,35,38,38,42,,,,44, , , ,,, ,, , ,, , ,276
,,,,,,,,,,,Northfield Middle/High School, , ,,, , , , , ,,,, ,47,50,36,,,45,,51,37,,29, ,295
,,,,,,,Roxbury,,,,Roxbury Village School,18, ,,,10,7,7,2,5,,,,7,4, , ,,, ,, , ,, , ,60
,,,,,,Washington West SU,Duxbury/Waterbury Union #45,,,,Crossett Brook Middle USD #45, , ,,, , , , , ,,,,73,68,57,56,,, ,, , ,, , ,254
,,,,,,,,,,,Thatcher Brook Primary USD #45,97, ,,,64,80,75,75,63,,,, , , , ,,, ,, , ,, , ,454
,,,,,,,Fayston,,,,Fayston Elementary School,14, ,,,13,9,12,14,17,,,,11,18, , ,,, ,, , ,, , ,108
,,,,,,,Harwood UHSD #19 (District),,,,Harwood UHSD #19 (School), , ,,, , , , , ,,,, , , , ,,,122,,129,135,,125, ,511
,,,,,,,,,,,Harwood Union Middle UHSD #19, , ,,, , , , , ,,,, , ,71,69,,, ,, , ,, , ,140
,,,,,,,Moretown,,,,Moretown Elementary School,31, ,,,15,14,13,14,14,,,,18,16, , ,,, ,, , ,, , ,135
,,,,,,,Waitsfield,,,,Waitsfield Elementary School,31, ,,,8,19,17,15,14,,,,20,18, , ,,, ,, , ,, , ,142
,,,,,,,Warren,,,,Warren Elementary School,38, ,,,17,20,17,20,27,,,,22,26, , ,,, ,, , ,, , ,187
,,,,,,,,,,,County Total,693, ,,,560,581,566,575,550,,,,595,582,584,561,,,573,,622,609,,520,7,"8,178"
,Windham County,,,,,Bennington Rutland SU,Mountain Towns Regional Education District USD #301,,,,Flood Brook USD #301 (School),58, ,,,25,28,38,22,35,,,,34,28,25,30,,, ,, , ,, , ,323
,,,,,,Windham Central SU,Brookline/Newfane Joint Contract,,,,Newbrook Elementary School,23, ,,,23,15,14,19,17,,,,14,26, , ,,, ,, , ,, , ,151
,,,,,,,Dover,,,,Dover Elementary School,17, ,,,13,13,12,16,12,,,,11,9, , ,,, ,, , ,, , ,103
,,,,,,,Jamaica,,,,Jamaica Village School,8, ,,,7,10,4,11,9,,,,8,7, , ,,, ,, , ,, , ,64
,,,,,,,Leland and Gray UHSD #34 (District),,,,Leland and Gray UHSD #34 (School), , ,,, , , , , ,,,, , ,43,49,,,72,,54,51,,46,3,318
,,,,,,,Marlboro,,,,Marlboro Elementary School,11, ,,,9,3,14,8,8,,,,6,12,10,10,,, ,, , ,, , ,91
,,,,,,,Townshend,,,,Townshend Village School,16, ,,,12,9,10,7,7,,,,8,12, , ,,, ,, , ,, , ,81
,,,,,,,Wardsboro,,,,Wardsboro Central School,4, ,,,6,9,10,9,7,,,,6,7, , ,,, ,, , ,, , ,58
,,,,,,,Windham,,,,Windham Elementary School,3, ,,,1,2,4,4,1,,,,4, , , ,,, ,, , ,, , ,19
,,,,,,Windham Northeast SU,Athens/Grafton Contract School District,,,,Grafton Elementary School,13, ,,,7,11,13,13,21,,,,16,10, , ,,, ,, , ,, , ,104
,,,,,,,Bellows Falls UHSD #27 (District),,,,Bellows Falls UHSD #27 (School), , ,,, , , , , ,,,, , , , ,,,108,,79,88,,62, ,337
,,,,,,,Rockingham,,,,Bellows Falls Middle School, , ,,, , , , , ,,,,48,54,71,60,,, ,, , ,, , ,233
,,,,,,,,,,,Rockingham Central Elementary,72, ,,,32,35,31,33,36,,,, , , , ,,, ,, , ,, , ,239
,,,,,,,,,,,Saxtons River Elementary School,6, ,,,17,33,17,18,18,,,, , , , ,,, ,, , ,, , ,109
,,,,,,,Westminster,,,,Westminster Schools,51, ,,,27,19,33,37,26,,,,18,17, , ,,, ,, , ,, , ,228
,,,,,,Windham Southeast SU,Brattleboro,,,,Academy School, , ,,,56,53,54,59,46,,,,53,52, , ,,, ,, , ,, , ,373
,,,,,,,,,,,Green Street School, , ,,,37,28,36,34,26,,,,28,35, , ,,, ,, , ,, , ,224
,,,,,,,,,,,Oak Grove School,168, ,,,20,11,18,20,14,,,,12,15, , ,,, ,, , ,, , ,278
,,,,,,,Brattleboro UHSD #6 (District),,,,Bratt Area Middle School UHSD #6, , ,,, , , , , ,,,, , ,157,164,,, ,, , ,, , ,321
,,,,,,,,,,,Brattleboro UHSD #6 (School), , ,,, , , , , ,,,, , , , ,,,195,,167,195,,195,2,754
,,,,,,,Dummerston,,,,Dummerston Schools,13, ,,,9,18,25,21,18,,,,17,14,17,16,,, ,, , ,, , ,168
,,,,,,,Guilford,,,,Guilford Central School,14, ,,,14,17,18,12,16,,,,13,21, , ,,, ,, , ,, , ,125
,,,,,,,Putney,,,,Putney Central School,27, ,,,18,15,17,14,16,,,,16,23,18,17,,, ,, , ,, , ,181
,,,,,,,Vernon,,,,Vernon Elementary School,29, ,,,22,16,33,24,25,,,,20,19, , ,,, ,, , ,, , ,188
,,,,,,Windham Southwest SU,Halifax,,,,Halifax School, , ,,, ,5,9,5,7,,,,5,6,3,4,,, ,, , ,, , ,44
,,,,,,,Whitingham/Wilmington Joint Contract District,,,,Twin Valley Elementary School,26, ,,,26,31,30,34,32,,,,30, , , ,,, ,, , ,, , ,209
,,,,,,,,,,,Twin Valley High School, , ,,, , , , , ,,,, , , , ,,,28,,38,38,,35, ,139
,,,,,,,,,,,Twin Valley Middle School, , ,,, , , , , ,,,, ,20,36,38,,, ,, , ,, , ,94
,,,,,,,,,,,County Total,559, ,,,381,381,440,420,397,,,,367,387,380,388,,,403,,338,372,,338,5,"5,556"
,Windsor County,,,,,Hartford SD,Hartford,,,,Dothan Brook School,47, ,,,42,36,40,37,42,,,,35, , , ,,, ,, , ,, , ,279
,,,,,,,,,,,Hartford High School, , ,,, , , , , ,,,, , , , ,,,111,,129,137,,120,5,502
,,,,,,,,,,,Hartford Memorial Middle School, , ,,, , , , , ,,,, ,95,105,115,,, ,, , ,, , ,315
,,,,,,,,,,,Ottauquechee School,36, ,,,31,32,39,31,33,,,,33, , , ,,, ,, , ,, , ,235
,,,,,,,,,,,White River School,49, ,,,36,35,32,32,30,,,,32, , , ,,, ,, , ,, , ,246
,,,,,,Orange Windsor SU,Royalton,,,,South Royalton Elementary/High School,33, ,,,33,16,36,23,21,,,,20,26,33,27,,,24,,32,35,,35, ,394
,,,,,,,Sharon,,,,Sharon Elementary School,31, ,,,25,19,12,17,15,,,,23,20, , ,,, ,, , ,, , ,162
,,,,,,Sau 70,Norwich,,,,Marion W Cross School,34, ,,,33,29,44,53,53,,,,49,49, , ,,, ,, , ,, , ,344
,,,,,,Springfield SD,Springfield,,,,Elm Hill School,134, ,,,98,82,84, , ,,,, , , , ,,, ,, , ,, , ,398
,,,,,,,,,,,Riverside Middle School, , ,,, , , , , ,,,, ,85,89,108,,, ,, , ,, , ,282
,,,,,,,,,,,Springfield High School, , ,,, , , , , ,,,, , , , ,,,123,,110,96,,95, ,424
,,,,,,,,,,,Union Street School, , ,,, , , ,108,88,,,,73, , , ,,, ,, , ,, , ,269
,,,,,,Two Rivers SU,Black River USD #39 (District),,,,Black River USD #39 (School), , ,,, , , , , ,,,, , ,20,27,,,36,,16,32,,38, ,169
,,,,,,,Cavendish,,,,Cavendish Town Elementary School,18, ,,,12,16,10,11,16,,,,16,18, , ,,, ,, , ,, , ,117
,,,,,,,Chester Andover USD #29 (District),,,,Chester Andover USD #29 (School),47, ,,,36,24,32,32,26,,,,31,34, , ,,, ,, , ,, , ,262
,,,,,,,Green Mountain UHSD #35 (District),,,,Green Mountain UHSD #35 (School), , ,,, , , , , ,,,, , ,53,50,,,62,,61,52,,52, ,330
,,,,,,,Ludlow,,,,Ludlow Elementary School,26, ,,,13,10,18,15,12,,,,11,13, , ,,, ,, , ,, , ,118
,,,,,,Windsor Central SU,Barnard,,,,Barnard Central School,14, ,,,10,10,10,9,5,,,,8,8, , ,,, ,, , ,, , ,74
,,,,,,,Bridgewater/Pomfret Joint Contract District,,,,Prosper Valley School,1, ,,,7,10,14,9,16,,,,11,14, , ,,, ,, , ,, , ,82
,,,,,,,Reading,,,,Reading Elementary School,12, ,,,9,5,9,7,3,,,,4,4, , ,,, ,, , ,, , ,53
,,,,,,,Woodstock,,,,Woodstock Elementary School, , ,,,19,17,21,23,32,,,,21,35, , ,,, ,, , ,, , ,168
,,,,,,,Woodstock UHSD #4,,,,Woodstock Senior UHSD #4, , ,,, , , , , ,,,, , , , ,,,75,,79,94,,93, ,341
,,,,,,,,,,,Woodstock Union Middle School, , ,,, , , , , ,,,, , ,87,71,,, ,, , ,, , ,158
,,,,,,Windsor Northwest SU,Bethel,,,,Bethel Elementary School,27, ,,,24,21,30,12,26,,,,16,18, , ,,, ,, , ,, , ,174
,,,,,,,,,,,Whitcomb Junior/Senior High School, , ,,, , , , , ,,,, , ,14,15,,,24,,21,20,,19, ,113
,,,,,,,Rochester,,,,Rochester School,18, ,,,11,13,11,13,8,,,,10,10,5,10,,,7,,7,13,,10, ,146
,,,,,,,Stockbridge,,,,Stockbridge Central School,6,4,,, ,4,7,9,5,,,,6,7, , ,,, ,, , ,, , ,48
,,,,,,Windsor Southeast SU,Hartland,,,,Hartland Elementary School,17, ,,,33,30,36,34,28,,,,45,26,41,36,,, ,, , ,, , ,326
,,,,,,,Weathersfield,,,,Weathersfield School,5, ,,,22,22,17,26,27,,,,21,20,22,27,,, ,, , ,, , ,209
,,,,,,,West Windsor,,,,Albert Bridge School (West Windsor),6, ,,,9,6,15,13,10,,,,8,10, , ,,, ,, , ,, , ,77
,,,,,,,Windsor,,,,Windsor School,19, ,,,41,27,41,29,34,,,,29,34,36,33,,,67,,49,65,,38, ,542
,,,,,,,,,,,County Total,580,4,,,544,464,558,543,530,,,,502,526,505,519,,,529,,504,544,,500,5,"7,357"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Note: The enrollment for independent schools including Burr & Burton Academy, Lyndon Institute, St. Johnsbury Academy, and Thetford Academy do not appear in this report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
