,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Southwest Vermont SU,Bennington ID,,,,Bennington Elementary School, , ,,,51,62,47,41,59,,,,55, , , ,,, ,, , ,, , , ,315
,,,,,,,,,,,Molly Stark School, , ,,,66,66,57,76,78,,,,57, , , ,,, ,, , ,, , , ,400
,,,,,,,,,,,Monument School, , ,,,23,24,29,25,25,,,,24, , , ,,, ,, , ,, , , ,150
,,,,,,,Mt Anthony UHSD #14,,,,Mt Anthony Senior UHSD #14, , ,,, , , , , ,,,, , , , ,,,305,,288,263,,291, , ,"1,147"
,,,,,,,,,,,Mt Anthony Union Middle School, , ,,, , , , , ,,,, ,140,235,263,,, ,, , ,, , , ,638
,,,,,,,North Bennington ID,,,,North Bennington Graded School, , ,,,16,21,15,21,22,,,,21,22, , ,,, ,, , ,, , , ,138
,,,,,,,Pownal,,,,Pownal Elementary School, , ,,,35,38,37,34,39,,,,33,31, , ,,, ,, , ,, , , ,247
,,,,,,,Shaftsbury,,,,Shaftsbury Elementary School, , ,,,37,28,22,27,31,,,,28,32, , ,,, ,, , ,, , , ,205
,,,,,,,Southwest Vermont SU,,,,Southwest Vermont SU,100, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,100
,,,,,,,Woodford,,,,Woodford Hollow School, , ,,,2,4,4,4,5,,,,6,2, , ,,, ,, , ,, , , ,27
,,,,,,Windham Southwest SU,Readsboro,,,,Readsboro Elementary School,9,7,,, ,8,12,5,7,,,,6,7,8,9,,, ,, , ,, , , ,78
,,,,,,,Stamford,,,,Stamford Elementary School, ,9,,, ,4,5,7,10,,,,12,7,9,8,,, ,, , ,, , , ,71
,,,,,,,,,,,County Total,125,16,,,310,338,306,322,360,,,,341,336,362,418,,,332,,317,301,,330, , ,"4,514"
,Caledonia County,,,,,Caledonia Central SU,Barnet,,,,Barnet Elementary School, , ,,,26,21,17,15,12,,,,22,16,22,29,,, ,, , ,, , , ,180
,,,,,,,Caledonia Central SU,,,,Caledonia Central SU,70, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,70
,,,,,,,Danville,,,,Danville School, , ,,,24,21,20,19,23,,,,20,27,27,27,,,35,,32,39,,27, , ,341
,,,,,,,Peacham,,,,Peacham Elementary School, , ,,,6,9,3,7,6,,,,5,7, , ,,, ,, , ,, , , ,43
,,,,,,,Walden,,,,Walden School, ,12,,, ,12,9,14,13,,,,6,15,11,15,,, ,, , ,, , , ,107
,,,,,,Caledonia North SU,Burke,,,,Burke Town School, ,17,,,1,21,21,25,29,,,,23,21,16,15,,, ,, , ,, , , ,189
,,,,,,,Caledonia North SU,,,,Caledonia North SU,44, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,44
,,,,,,,Lyndon,,,,Lyndon Town School, , ,,,56,42,58,45,57,,,,61,59,51,75,,, ,, , ,, , , ,504
,,,,,,,Millers Run USD #37,,,,Millers Run School USD #37,30,11,,, ,14,15,16,12,,,,11,11,22,17,,, ,, , ,, , , ,159
,,,,,,,Newark,,,,Newark School, ,9,,, ,6,4,5,7,,,,5,7,4,1,,, ,, , ,, , , ,48
,,,,,,,Sutton,,,,Sutton School, , ,,,9,15,5,6,11,,,,14,8,12,9,,, ,, , ,, , , ,89
,,,,,,Essex Caledonia SU,Waterford,,,,Waterford Elementary School,21, ,,,14,17,17,17,25,,,,23,13,20,16,,, ,, , ,, , , ,183
,,,,,,Orleans Southwest SU,Hardwick,,,,Hardwick Elementary School, , ,,,33,41,38,41,36,,,,41,37, , ,,, ,, , ,, , , ,267
,,,,,,,Hazen UHSD #26 (District),,,,Hazen UHSD #26 (School), , ,,, , , , , ,,,, , ,61,58,,,77,,64,53,,45, , ,358
,,,,,,,Orleans Southwest SU,,,,Orleans Southwest SU,70, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,70
,,,,,,St Johnsbury SD,St Johnsbury,,,,St Johnsbury Schools,99, ,,,74,62,75,64,73,,,,57,60,74,67,,, ,, , ,, , , ,705
,,,,,,,,,,,County Total,334,49,,,243,281,282,274,304,,,,288,281,320,329,,,112,,96,92,,72, , ,"3,357"
,Chittenden County,,,,,Burlington SD,Burlington,,,,Burlington Senior High School, , ,,, , , , , ,,,, , , , ,,,332,,294,289,,272,16, ,"1,203"
,,,,,,,,,,,C P Smith School, , ,,,51,43,39,45,46,,,,44, , , ,,, ,, , ,, , , ,268
,,,,,,,,,,,Champlain School, ,1,,,55,48,57,38,50,,,,39, , , ,,, ,, , ,, , , ,288
,,,,,,,,,,,Edmunds Elementary School, , ,,,53,52,53,45,55,,,,47, , , ,,, ,, , ,, , , ,305
,,,,,,,,,,,Edmunds Middle School, , ,,, , , , , ,,,, ,113,122,113,,, ,, , ,, , , ,348
,,,,,,,,,,,Integrated Arts Academy At HO Wheeler,33, ,,,38,40,32,32,37,,,,32, , , ,,, ,, , ,, , , ,244
,,,,,,,,,,,J J Flynn School, , ,,,54,55,51,57,61,,,,59, , , ,,, ,, , ,, , , ,337
,,,,,,,,,,,Lyman C Hunt Middle School, , ,,, , , , , ,,,, ,126,134,133,,, ,, , ,, , , ,393
,,,,,,,,,,,Sustainability Academy At Lawrence Barnes, , ,,,27,29,22,30,16,,,,26, , , ,,, ,, , ,, , , ,150
,,,,,,,Burlington SD,,,,Burlington SD,294, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,294
,,,,,,Chittenden Central SU,Essex Community Education Center UHSD #46 (District),,,,Essex Community Education Center UHSD #46 (School), , ,,, , , , , ,,,, , , , ,,,361,,366,359,,384, , ,"1,470"
,,,,,,,Essex Junction ID,,,,Albert D Lawton School, , ,,, , , , , ,,,, ,104,140,103,,, ,, , ,, , , ,347
,,,,,,,,,,,Hiawatha School,11, ,,,54,48,59,48, ,,,, , , , ,,, ,, , ,, , , ,220
,,,,,,,,,,,Summit Street School,20, ,,,49,51,58,55, ,,,, , , , ,,, ,, , ,, , , ,233
,,,,,,,,,,,Thomas Fleming School, , ,,, , , , ,104,,,,107, , , ,,, ,, , ,, , , ,211
,,,,,,,Westford,,,,Westford Elementary School,15, ,,,25,24,15,22,31,,,,26,25,37,23,,, ,, , ,, , , ,243
,,,,,,Chittenden East SU,Bolton,,,,Smilie Memorial School (Bolton),13, ,,,16,12,12,20,16,,,, , , , ,,, ,, , ,, , , ,89
,,,,,,,Huntington,,,,Brewster Pierce School,21, ,,,24,15,22,33,15,,,, , , , ,,, ,, , ,, , , ,130
,,,,,,,Jericho,,,,Jericho Elementary School,17, ,,,45,51,56,63,46,,,, , , , ,,, ,, , ,, , , ,278
,,,,,,,Mt Mansfield USD #17 (District),,,,Browns River Middle USD #17, , ,,, , , , , ,,,,123,113,113,121,,, ,, , ,, , , ,470
,,,,,,,,,,,Camels Hump Middle USD #17, , ,,, , , , , ,,,,82,99,103,112,,, ,, , ,, , , ,396
,,,,,,,,,,,Mt Mansfield USD #17 (School), , ,,, , , , , ,,,, , , , ,,,256,,231,225,,246, , ,958
,,,,,,,Richmond,,,,Richmond Elementary School,30, ,,,55,59,46,48,59,,,, , , , ,,, ,, , ,, , , ,297
,,,,,,,Underhill ID,,,,Underhill ID School, , ,,,18,26,15,23,14,,,, , , , ,,, ,, , ,, , , ,96
,,,,,,,Underhill Town,,,,Underhill Central School, , ,,,37,24,27,25,21,,,, , , , ,,, ,, , ,, , , ,134
,,,,,,Chittenden South SU,Champlain Valley UHSD #15 (District),,,,Champlain Valley UHSD #15 (School), , ,,, , , , , ,,,, , , , ,,,352,,339,353,,342, , ,"1,386"
,,,,,,,Charlotte,,,,Charlotte Central School,20,42,,, ,47,52,51,50,,,,52,50,48,58,,, ,, , ,, , , ,470
,,,,,,,Chittenden South SU,,,,Chittenden South SU,95, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,95
,,,,,,,Hinesburg,,,,Hinesburg Community School,31, ,,,43,47,56,53,40,,,,58,43,65,50,,, ,, , ,, , , ,486
,,,,,,,Shelburne,,,,Shelburne Community School,18, ,,,92,65,76,79,78,,,,104,90,103,86,,, ,, , ,, , , ,791
,,,,,,,Williston,,,,Williston Schools,53,101,,, ,116,120,120,137,,,,124,107,137,143,,, ,, , ,, , , ,"1,158"
,,,,,,Colchester SD,Colchester,,,,Colchester High School, , ,,, , , , , ,,,, , , , ,,,210,,202,202,,198,5, ,817
,,,,,,,,,,,Colchester Middle School, , ,,, , , , , ,,,, ,166,177,173,,, ,, , ,, , , ,516
,,,,,,,,,,,Malletts Bay School, , ,,, , , ,165,159,,,,162, , , ,,, ,, , ,, , , ,486
,,,,,,,,,,,Porters Point School, ,64,,, ,86,78, , ,,,, , , , ,,, ,, , ,, , , ,228
,,,,,,,,,,,Union Memorial School,21,52,,, ,79,70, , ,,,, , , , ,,, ,, , ,, , , ,222
,,,,,,,Colchester SD,,,,Colchester SD,35, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,35
,,,,,,Essex Town SD,Essex Town,,,,Essex Elementary School,21, ,,,122,140,111, , ,,,, , , , ,,, ,, , ,, , , ,394
,,,,,,,,,,,Essex Middle School, , ,,, , , , , ,,,, ,154,145,162,,, ,, , ,, , , ,461
,,,,,,,,,,,Founders Memorial School, , ,,, , , ,128,133,,,,138, , , ,,, ,, , ,, , , ,399
,,,,,,Milton SD,Milton ID,,,,Milton Elementary School,58, ,,,118,140,123,127,127,,,,136,160, , ,,, ,, , ,, , , ,989
,,,,,,,,,,,Milton Middle School, , ,,, , , , , ,,,, , ,126,146,,, ,, , ,, , , ,272
,,,,,,,,,,,Milton Senior High School, , ,,, , , , , ,,,, , , , ,,,137,,141,156,,120, , ,554
,,,,,,South Burlington SD,South Burlington,,,,Chamberlin School, , ,,,42,27,44,46,44,,,,37, , , ,,, ,, , ,, , , ,240
,,,,,,,,,,,Frederick H Tuttle Middle School, , ,,, , , , , ,,,, ,181,184,180,,, ,, , ,, , , ,545
,,,,,,,,,,,Orchard School, , ,,,59,52,66,51,55,,,,55, , , ,,, ,, , ,, , , ,338
,,,,,,,,,,,Rick Marcotte Central School, , ,,,58,54,69,68,60,,,,72, , , ,,, ,, , ,, , , ,381
,,,,,,,,,,,South Burlington High School, , ,,, , , , , ,,,, , , , ,,,227,,214,223,,247, , ,911
,,,,,,,South Burlington SD,,,,South Burlington SD,142, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,142
,,,,,,Winooski SD,Winooski ID,,,,J F Kennedy Elementary School,70, ,,,57,54,60,44,41,,,,48, , , ,,, ,, , ,, , , ,374
,,,,,,,,,,,Winooski High School, , ,,, , , , , ,,,, , , , ,,,62,,65,46,,36,18, ,227
,,,,,,,,,,,Winooski Middle School, , ,,, , , , , ,,,, ,41,55,55,,, ,, , ,, , , ,151
,,,,,,,,,,,County Total,"1,018",260,,,"1,192","1,484","1,489","1,516","1,495",,,,"1,571","1,572","1,689","1,658",,,"1,937",,"1,851","1,853",,"1,845",39, ,"22,469"
,Essex County,,,,,Caledonia North SU,East Haven,,,,East Haven School, , ,,, ,2,2,3,3,,,,4,5,2,4,,, ,, , ,, , , ,25
,,,,,,Essex Caledonia SU,Concord,,,,Concord School,13, ,,,19,14,17,16,21,,,,19,12,16,12,,,15,,30,17,,24, , ,245
,,,,,,,Guildhall,,,,Guildhall Elementary School, , ,,,3,4,3,6,4,,,,2,4, , ,,, ,, , ,, , , ,26
,,,,,,,Lunenburg,,,,Lunenburg Schools,19, ,,,5,15,13,13,15,,,,15,11,16,16,,, ,, , ,, , , ,138
,,,,,,Essex North SU,Canaan,,,,Canaan Schools, ,11,,, ,18,7,14,16,,,,9,19,16,20,,,31,,23,30,,27,1, ,242
,,,,,,,Essex North SU,,,,Essex North SU,19, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,19
,,,,,,North Country SU,Brighton,,,,Brighton Elementary School,16,8,,, ,13,18,11,11,,,,14,11,8,22,,, ,, , ,, , , ,132
,,,,,,,,,,,County Total,67,19,,,27,66,60,63,70,,,,63,62,58,74,,,46,,53,47,,51,1, ,827
,Franklin County,,,,,Franklin Central SU,Bellows Free Academy UHSD #48,,,,Bellows Free Academy (St Albans), , ,,, , , , , ,,,, , , , ,,,287,,290,301,,253,8, ,"1,139"
,,,,,,,Fairfield,,,,Fairfield Center School, ,20,,, ,31,30,31,19,,,,31,27,38,33,,, ,, , ,, , , ,260
,,,,,,,Franklin Central SU,,,,Franklin Central SU,134, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,134
,,,,,,,St Albans City,,,,St Albans City School, , ,,,85,72,74,89,88,,,,69,86,91,84,,, ,, , ,, , , ,738
,,,,,,,St Albans Town,,,,St Albans Town Education Center, , ,,,90,74,67,75,86,,,,75,83,75,72,,, ,, , ,, , , ,697
,,,,,,Franklin Northeast SU,Bakersfield,,,,Bakersfield School, , ,,,19,21,18,19,12,,,,20,19,23,17,,, ,, , ,, , , ,168
,,,,,,,Berkshire,,,,Berkshire Elementary School, ,12,,, ,21,20,21,18,,,,17,33,20,28,,, ,, , ,, , , ,190
,,,,,,,Enosburgh,,,,Enosburg Falls Elementary School, , ,,,41,31,36,27,42,,,,41, , , ,,, ,, , ,, , , ,218
,,,,,,,,,,,Enosburg Falls Junior/Senior High School, , ,,, , , , , ,,,, ,30,39,48,,,87,,109,103,,77, , ,493
,,,,,,,Franklin Northeast SU,,,,Franklin Northeast SU,91, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,91
,,,,,,,Montgomery,,,,Montgomery Center School, , ,,,16,10,17,14,17,,,,15,19,15,10,,, ,, , ,, , , ,133
,,,,,,,Richford,,,,Richford Elementary School, ,25,,, ,36,32,30,23,,,,32,33, , ,,, ,, , ,, , , ,211
,,,,,,,,,,,Richford Junior/Senior High School, , ,,, , , , , ,,,, , ,36,35,,,38,,59,34,,44, , ,246
,,,,,,Franklin Northwest SU,Franklin,,,,Franklin Central School, , ,,,15,12,13,23,15,,,,19,22, , ,,, ,, , ,, , , ,119
,,,,,,,Franklin Northwest SU,,,,Franklin Northwest SU,113, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,113
,,,,,,,Highgate,,,,Highgate Schools, , ,,,42,48,34,45,49,,,,48,58, , ,,, ,, , ,, , , ,324
,,,,,,,Missisquoi Valley UHSD #7 (District),,,,Missisquoi Valley UHSD #7 (School), , ,,, , , , , ,,,, , ,164,151,,,186,,181,155,,177, , ,"1,014"
,,,,,,,Sheldon,,,,Sheldon Elementary School, ,30,,, ,21,22,32,32,,,,27,29,25,34,,, ,, , ,, , , ,252
,,,,,,,Swanton,,,,Swanton Schools,22,1,,,78,69,84,85,76,,,,86,79, , ,,, ,, , ,, , , ,580
,,,,,,Franklin West SU,Fairfax,,,,Bellows Free Academy (Fairfax),39,60,,, ,63,61,57,60,,,,59,54,72,84,,, ,, , ,, , , ,609
,,,,,,,,,,,Bellows Free Academy High School (Fairfax), , ,,, , , , , ,,,, , , , ,,,91,,110,90,,96, , ,387
,,,,,,,Fletcher,,,,Fletcher Elementary School,25,18,,, ,10,12,20,14,,,,17,11, , ,,, ,, , ,, , , ,127
,,,,,,,Georgia,,,,Georgia Elementary/Middle School,89,63,,, ,61,67,53,82,,,,75,69,69,76,,, ,, , ,, , , ,704
,,,,,,,,,,,County Total,513,229,,,386,580,587,621,633,,,,631,652,667,672,,,689,,749,682,,647,8, ,"8,946"
,Grafton (NH) County,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Rivendell Academy, , ,,, , , , , ,,,, ,32,51,41,,,34,,37,41,,52, , ,288
,,,,,,,,,,,Rivendell Interstate School District,34, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,34
,,,,,,,,,,,County Total,34, ,,, , , , , ,,,, ,32,51,41,,,34,,37,41,,52, , ,322
,Grand Isle County,,,,,Grand Isle SU,Alburgh,,,,Alburgh Community Education Center, ,21,,, ,37,18,31,19,,,,27,21,26,23,,, ,, , ,, , , ,223
,,,,,,,Grand Isle,,,,Grand Isle Elementary School, , ,,,18,21,21,20,25,,,,28,23,29,24,,, ,, , ,, , , ,209
,,,,,,,Grand Isle SU,,,,Grand Isle SU,75, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,75
,,,,,,,Isle Lamotte,,,,Isle La Motte Elementary School, , ,,,3,7,1,13,7,,,,4,1, , ,,, ,, , ,, , , ,36
,,,,,,,North Hero,,,,North Hero Elementary School, , ,,,5,7,8,9,6,,,,6,5, , ,,, ,, , ,, , , ,46
,,,,,,,South Hero,,,,Folsom Education and Community Center,1,12,,,5,10,20,11,14,,,,13,21,21,22,,, ,, , ,, , , ,150
,,,,,,,,,,,County Total,76,33,,,31,82,68,84,71,,,,78,71,76,69,,, ,, , ,, , , ,739
,Lamoille County,,,,,Lamoille North SU,Cambridge,,,,Cambridge Elementary School,50, ,,,31,36,40,34,42,,,,47,30, , ,,, ,, , ,, , , ,310
,,,,,,,Eden,,,,Eden Central School,11,15,,, ,13,16,19,24,,,,15,16, , ,,, ,, , ,, , , ,129
,,,,,,,Hyde Park,,,,Hyde Park Elementary School,31, ,,,32,39,27,23,32,,,,20,33, , ,,, ,, , ,, , , ,237
,,,,,,,Johnson,,,,Johnson Elementary School,25, ,,,30,35,24,30,30,,,,40,33, , ,,, ,, , ,, , , ,247
,,,,,,,Lamoille UHSD #18 (District),,,,Lamoille UHSD #18 (School), , ,,, , , , , ,,,, , , , ,,,172,,142,142,,167, , ,623
,,,,,,,,,,,Lamoille Union Middle School #18, , ,,, , , , , ,,,, , ,138,139,,, ,, , ,, , , ,277
,,,,,,,Waterville,,,,Waterville Elementary School,14,14,,, ,12,9,12,12,,,,12,13, , ,,, ,, , ,, , , ,98
,,,,,,Lamoille South SU,Elmore,,,,Lake Elmore School, , ,,, ,12,8, , ,,,, , , , ,,, ,, , ,, , , ,20
,,,,,,,Lamoille South SU,,,,Lamoille South SU,27, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,27
,,,,,,,Morristown,,,,Morristown Elementary Schools, ,70,,, ,55,52,59,61,,,,73, , , ,,, ,, , ,, , , ,370
,,,,,,,,,,,Peoples Academy, , ,,, , , , , ,,,, , , , ,,,100,,82,88,,81,1, ,352
,,,,,,,,,,,Peoples Academy Middle School, , ,,, , , , , ,,,, ,63,90,85,,, ,, , ,, , , ,238
,,,,,,,Stowe,,,,Stowe Elementary School, ,32,,, ,35,45,45,46,,,,47, , , ,,, ,, , ,, , , ,250
,,,,,,,,,,,Stowe Middle/High School, , ,,, , , , , ,,,, ,52,49,66,,,59,,50,56,,68, , ,400
,,,,,,Orleans Southwest SU,Wolcott,,,,Wolcott Elementary School, , ,,,16,15,20,23,21,,,,22,24, , ,,, ,, , ,, , , ,141
,,,,,,,,,,,County Total,158,131,,,109,252,241,245,268,,,,276,264,277,290,,,331,,274,286,,316,1, ,"3,719"
,Orange County,,,,,Blue Mountain SD,Blue Mountain USD #21 (District),,,,Blue Mountain USD #21 (School),28, ,,,38,29,26,20,28,,,,22,23,31,32,,,55,,34,36,,33, , ,435
,,,,,,Orange East SU,Bradford ID,,,,Bradford Elementary School, , ,,,30,30,36,26,36,,,,40,29, , ,,, ,, , ,, , , ,227
,,,,,,,Newbury,,,,Newbury Elementary School,17, ,,,21,14,15,19,19,,,,23,18, , ,,, ,, , ,, , , ,146
,,,,,,,Orange East SU,,,,Orange East SU,51, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,51
,,,,,,,Oxbow UHSD #30 (District),,,,Oxbow UHSD #30 (School), , ,,, , , , , ,,,, , ,68,54,,,93,,112,84,,89, , ,500
,,,,,,,Thetford,,,,Thetford Elementary School, , ,,,37,33,39,26,24,,,,39,39, , ,,, ,, , ,, , , ,237
,,,,,,,Waits River Valley USD #36 (District),,,,Waits River Valley USD #36 (School), , ,,,23,21,24,23,27,,,,23,26,27,30,,, ,, , ,, , , ,224
,,,,,,Orange North SU,Orange,,,,Orange Center School, , ,,,13,7,7,15,13,,,,14,6,13,8,,, ,, , ,, , , ,96
,,,,,,,Washington,,,,Washington Village School,5, ,,,16,5,9,3,9,,,,7,10,7,6,,, ,, , ,, , , ,77
,,,,,,,Williamstown,,,,Williamstown Elementary School,27, ,,,39,35,39,49,32,,,,50, , , ,,, ,, , ,, , , ,271
,,,,,,,,,,,Williamstown Middle/High School, , ,,, , , , , ,,,, ,39,45,34,,,42,,51,43,,43, , ,297
,,,,,,Orange Southwest SU,Braintree,,,,Braintree School, , ,,,20,10,13,15,19,,,,14,16, , ,,, ,, , ,, , , ,107
,,,,,,,Brookfield,,,,Brookfield School, ,8,,, ,15,12,14,17,,,,12,12, , ,,, ,, , ,, , , ,90
,,,,,,,Orange Southwest SU,,,,Orange Southwest SU,17, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,17
,,,,,,,Randolph,,,,Randolph Elementary School, ,47,,, ,41,46,36,47,,,,40,49, , ,,, ,, , ,, , , ,306
,,,,,,,Randolph UHSD #2 (District),,,,Randolph UHSD #2 (School), , ,,, , , , , ,,,, , ,81,86,,,84,,69,84,,90,1, ,495
