,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Monument School, , ,,,22,20,21,24,25,,,,24, , , ,,, ,, , ,, , , ,136
,,,,,,,Mt Anthony UHSD #14,,,,Mt Anthony Senior UHSD #14, , ,,, , , , , ,,,, , , , ,,,236,,253,263,,287, , ,"1,039"
,,,,,,,,,,,Mt Anthony Union Middle School, , ,,, , , , , ,,,, ,134,248,237,,, ,, , ,, , , ,619
,,,,,,,North Bennington ID,,,,North Bennington Graded School, , ,,,13,18,16,19,19,,,,24,21, , ,,, ,, , ,, , , ,130
,,,,,,,Pownal,,,,Pownal Elementary School, , ,,,47,43,35,37,34,,,,32,35, , ,,, ,, , ,, , , ,263
,,,,,,,Shaftsbury,,,,Shaftsbury Elementary School, , ,,,33,27,20,36,34,,,,24,21, , ,,, ,, , ,, , , ,195
,,,,,,,Southwest Vermont SU,,,,Southwest Vermont SU,109, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,109
,,,,,,,Woodford,,,,Woodford Hollow School, , ,,,4,3,5,3,5,,,,4,4, , ,,, ,, , ,, , , ,28
,,,,,,Windham Southwest SU,Readsboro,,,,Readsboro Elementary School,11,4,,, ,6,4,9,8,,,,11,4,8,4,,, ,, , ,, , , ,69
,,,,,,,Stamford,,,,Stamford Elementary School, ,12,,, ,4,11,8,5,,,,7,7,11,12,,, ,, , ,, , , ,77
,,,,,,,,,,,County Total,165,16,,,326,325,316,331,345,,,,309,318,367,376,,,259,,279,292,,310, , ,"4,334"
,Caledonia County,,,,,Caledonia Central SU,Barnet,,,,Barnet Elementary School, , ,,,25,17,16,29,22,,,,22,11,19,25,,, ,, , ,, , , ,186
,,,,,,,Caledonia Central SU,,,,Caledonia Central SU,98, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,98
,,,,,,,Danville,,,,Danville School, , ,,,32,29,21,24,24,,,,24,24,26,25,,,34,,31,34,,36, , ,364
,,,,,,,Peacham,,,,Peacham Elementary School, , ,,,9,5,7,3,6,,,,2,7, , ,,, ,, , ,, , , ,39
,,,,,,,Walden,,,,Walden School, ,11,,, ,10,12,11,13,,,,8,14,13,8,,, ,, , ,, , , ,100
,,,,,,Caledonia North SU,Burke,,,,Burke Town School, , ,,,20,25,19,21,19,,,,14,21,29,19,,, ,, , ,, , , ,187
,,,,,,,Caledonia North SU,,,,Caledonia North SU,55, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,55
,,,,,,,Lyndon,,,,Lyndon Town School, , ,,,55,57,51,65,47,,,,52,44,57,58,,, ,, , ,, , , ,486
,,,,,,,Millers Run USD #37,,,,Millers Run School USD #37,25,11,,, ,15,17,15,16,,,,16,17,13,10,,, ,, , ,, , , ,155
,,,,,,,Newark,,,,Newark School, , ,,,6,6,4,6,3,,,,4,6,8,8,,, ,, , ,, , , ,51
,,,,,,,Sutton,,,,Sutton School, , ,,,13,12,16,9,15,,,,9,7,8,17,,, ,, , ,, , , ,106
,,,,,,Essex Caledonia SU,Waterford,,,,Waterford Elementary School, , ,,,18,11,15,14,19,,,,18,20,26,24,,, ,, , ,, , , ,165
,,,,,,Orleans Southwest SU,Hardwick,,,,Hardwick Elementary School, , ,,,42,33,34,33,40,,,,37,35, , ,,, ,, , ,, , , ,254
,,,,,,,Hazen UHSD #26 (District),,,,Hazen UHSD #26 (School), , ,,, , , , , ,,,, , ,56,81,,,56,,64,64,,56, , ,377
,,,,,,,Orleans Southwest SU,,,,Orleans Southwest SU,81, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,81
,,,,,,St Johnsbury SD,St Johnsbury,,,,St Johnsbury Schools,69, ,,,62,85,69,63,54,,,,65,62,67,59,,, ,, , ,, , , ,655
,,,,,,,,,,,County Total,328,22,,,282,305,281,293,278,,,,271,268,322,334,,,90,,95,98,,92, , ,"3,359"
,Chittenden County,,,,,Burlington SD,Burlington,,,,Burlington Senior High School, , ,,, , , , , ,,,, , , , ,,,297,,257,266,,250,5, ,"1,075"
,,,,,,,,,,,C P Smith School, , ,,,60,42,26,55,42,,,,47, , , ,,, ,, , ,, , , ,272
,,,,,,,,,,,Champlain School, , ,,,43,64,64,56,49,,,,61, , , ,,, ,, , ,, , , ,337
,,,,,,,,,,,Edmunds Elementary School, , ,,,59,57,51,54,55,,,,50, , , ,,, ,, , ,, , , ,326
,,,,,,,,,,,Edmunds Middle School, , ,,, , , , , ,,,, ,125,141,125,,, ,, , ,, , , ,391
,,,,,,,,,,,Integrated Arts Academy At HO Wheeler,28, ,,,61,45,38,37,40,,,,29, , , ,,, ,, , ,, , , ,278
,,,,,,,,,,,J J Flynn School,29, ,,,64,55,62,44,48,,,,61, , , ,,, ,, , ,, , , ,363
,,,,,,,,,,,Lyman C Hunt Middle School, , ,,, , , , , ,,,, ,131,130,132,,, ,, , ,, , , ,393
,,,,,,,,,,,Sustainability Academy At Lawrence Barnes, , ,,,38,28,39,23,37,,,,18, , , ,,, ,, , ,, , , ,183
,,,,,,,Burlington SD,,,,Burlington SD,288, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,288
,,,,,,Chittenden Central SU,Essex Community Education Center UHSD #46 (District),,,,Essex Community Education Center UHSD #46 (School), , ,,, , , , , ,,,, , , , ,,,329,,344,319,,333,2, ,"1,327"
,,,,,,,Essex Junction ID,,,,Albert D Lawton School, , ,,, , , , , ,,,, ,109,111,112,,, ,, , ,, , , ,332
,,,,,,,,,,,Hiawatha School,15, ,,,60,54,57,55, ,,,, , , , ,,, ,, , ,, , , ,241
,,,,,,,,,,,Summit Street School,22, ,,,56,59,59,48, ,,,, , , , ,,, ,, , ,, , , ,244
,,,,,,,,,,,Thomas Fleming School, , ,,, , , , ,111,,,,112, , , ,,, ,, , ,, , , ,223
,,,,,,,Westford,,,,Westford Elementary School,17, ,,,15,22,17,27,25,,,,20,23,32,28,,, ,, , ,, , , ,226
,,,,,,Chittenden East SU,Bolton,,,,Smilie Memorial School (Bolton),19, ,,,13,10,11,16,13,,,, , , , ,,, ,, , ,, , , ,82
,,,,,,,Huntington,,,,Brewster Pierce School,24, ,,,16,32,23,27,18,,,, , , , ,,, ,, , ,, , , ,140
,,,,,,,Jericho,,,,Jericho Elementary School, , ,,,45,49,41,48,54,,,, , , , ,,, ,, , ,, , , ,237
,,,,,,,Mt Mansfield USD #17 (District),,,,Browns River Middle USD #17, , ,,, , , , , ,,,,102,106,84,126,,, ,, , ,, , , ,418
,,,,,,,,,,,Camels Hump Middle USD #17, , ,,, , , , , ,,,,83,106,94,83,,, ,, , ,, , , ,366
,,,,,,,,,,,Mt Mansfield USD #17 (School), , ,,, , , , , ,,,, , , , ,,,238,,247,241,,245, , ,971
,,,,,,,Richmond,,,,Richmond Elementary School,42, ,,,55,49,55,56,61,,,, , , , ,,, ,, , ,, , , ,318
,,,,,,,Underhill ID,,,,Underhill ID School, , ,,,25,21,26,21,26,,,, , , , ,,, ,, , ,, , , ,119
,,,,,,,Underhill Town,,,,Underhill Central School,28, ,,,36,37,30,34,29,,,, , , , ,,, ,, , ,, , , ,194
,,,,,,Chittenden South SU,Champlain Valley UHSD #15 (District),,,,Champlain Valley UHSD #15 (School), , ,,, , , , , ,,,, , , , ,,,291,,349,346,,355, , ,"1,341"
,,,,,,,Charlotte,,,,Charlotte Central School,20,34,,, ,52,50,50,52,,,,50,58,45,51,,, ,, , ,, , , ,462
,,,,,,,Chittenden South SU,,,,Chittenden South SU,163, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,163
,,,,,,,Hinesburg,,,,Hinesburg Community School,25, ,,,66,43,53,48,50,,,,53,52,42,55,,, ,, , ,, , , ,487
,,,,,,,Shelburne,,,,Shelburne Community School,19, ,,,68,76,67,99,74,,,,85,88,82,100,,, ,, , ,, , , ,758
,,,,,,,Williston,,,,Williston Schools,38, ,,,105,107,135,117,129,,,,120,115,134,133,,, ,, , ,, , , ,"1,133"
,,,,,,Colchester SD,Colchester,,,,Colchester High School, , ,,, , , , , ,,,, , , , ,,,178,,187,186,,195,6, ,752
,,,,,,,,,,,Colchester Middle School, , ,,, , , , , ,,,, ,185,168,160,,, ,, , ,, , , ,513
,,,,,,,,,,,Malletts Bay School,17, ,,, , , ,132,158,,,,150, , , ,,, ,, , ,, , , ,457
,,,,,,,,,,,Porters Point School, , ,,,83,81,79, , ,,,, , , , ,,, ,, , ,, , , ,243
,,,,,,,,,,,Union Memorial School, , ,,,73,75,65, , ,,,, , , , ,,, ,, , ,, , , ,213
,,,,,,Essex Town SD,Essex Town,,,,Essex Elementary School,39, ,,,128,123,138, , ,,,, , , , ,,, ,, , ,, , , ,428
,,,,,,,,,,,Essex Middle School, , ,,, , , , , ,,,, ,147,130,146,,, ,, , ,, , , ,423
,,,,,,,,,,,Founders Memorial School, , ,,, , , ,116,146,,,,125, , , ,,, ,, , ,, , , ,387
,,,,,,Milton SD,Milton ID,,,,Milton Elementary School,84, ,,,117,117,131,112,129,,,,120,130, , ,,, ,, , ,, , , ,940
,,,,,,,,,,,Milton Middle School, , ,,, , , , , ,,,, , ,134,129,,, ,, , ,, , , ,263
,,,,,,,,,,,Milton Senior High School, , ,,, , , , , ,,,, , , , ,,,151,,126,140,,120,2,3,542
,,,,,,South Burlington SD,South Burlington,,,,Chamberlin School, , ,,,49,40,39,55,33,,,,44, , , ,,, ,, , ,, , , ,260
,,,,,,,,,,,Frederick H Tuttle Middle School, , ,,, , , , , ,,,, ,169,173,176,,, ,, , ,, , , ,518
,,,,,,,,,,,Orchard School, , ,,,52,61,53,65,63,,,,73, , , ,,, ,, , ,, , , ,367
,,,,,,,,,,,Rick Marcotte Central School, , ,,,51,56,57,57,55,,,,78, , , ,,, ,, , ,, , , ,354
,,,,,,,,,,,South Burlington High School, , ,,, , , , , ,,,, , , , ,,,205,,217,230,,243, , ,895
,,,,,,,South Burlington SD,,,,South Burlington SD,186, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,186
,,,,,,Winooski SD,Winooski ID,,,,J F Kennedy Elementary School,80, ,,,60,67,63,62,54,,,,57, , , ,,, ,, , ,, , , ,443
,,,,,,,,,,,Winooski High School, , ,,, , , , , ,,,, , , , ,,,54,,91,67,,42,11, ,265
,,,,,,,,,,,Winooski Middle School, , ,,, , , , , ,,,, ,35,60,45,,, ,, , ,, , , ,140
,,,,,,,,,,,County Total,"1,183",34,,,"1,498","1,522","1,529","1,514","1,551",,,,"1,538","1,579","1,560","1,601",,,"1,743",,"1,818","1,795",,"1,783",26,3,"22,277"
,Essex County,,,,,Caledonia North SU,East Haven,,,,East Haven School, , ,,,1,2, ,1,3,,,,3,4, , ,,, ,, , ,, , , ,14
,,,,,,Essex Caledonia SU,Concord,,,,Concord School,15, ,,,12,12,16,21,20,,,,14,17,18,19,,,13,,11,12,,14, , ,214
,,,,,,,Guildhall,,,,Guildhall Elementary School, , ,,,4,2,2,3,6,,,,2, , , ,,, ,, , ,, , , ,19
,,,,,,,Lunenburg,,,,Lunenburg Schools,20,13,,, ,10,13,6,12,,,,9,13,15,16,,, ,, , ,, , , ,127
,,,,,,Essex North SU,Canaan,,,,Canaan Schools, ,7,,, ,17,10,15,16,,,,8,15,14,9,,,18,,22,20,,24, , ,195
,,,,,,,Essex North SU,,,,Essex North SU,18, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,18
,,,,,,North Country SU,Brighton,,,,Brighton Elementary School,8, ,,,3,8,10,6,9,,,,16,10,14,16,,, ,, , ,, , , ,100
,,,,,,,,,,,County Total,61,20,,,20,51,51,52,66,,,,52,59,61,60,,,31,,33,32,,38, , ,687
,Franklin County,,,,,Franklin Central SU,Bellows Free Academy UHSD #48,,,,Bellows Free Academy (St Albans), , ,,, , , , , ,,,, , , , ,,,287,,293,266,,241,21, ,"1,108"
,,,,,,,Fairfield,,,,Fairfield Center School, , ,,,28,21,16,21,31,,,,30,28,17,31,,, ,, , ,, , , ,223
,,,,,,,Franklin Central SU,,,,Franklin Central SU,149, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,149
,,,,,,,St Albans City,,,,St Albans City School, , ,,,86,72,69,67,60,,,,71,84,84,73,,, ,, , ,, , , ,666
,,,,,,,St Albans Town,,,,St Albans Town Education Center, , ,,,69,70,71,87,74,,,,73,84,99,84,,, ,, , ,, , , ,711
,,,,,,Franklin Northeast SU,Bakersfield,,,,Bakersfield School,14, ,,,22,16,20,18,17,,,,17,18,12,18,,, ,, , ,, , , ,172
,,,,,,,Berkshire,,,,Berkshire Elementary School,25,24,,, ,30,19,19,20,,,,17,19,17,12,,, ,, , ,, , , ,202
,,,,,,,Enosburgh,,,,Enosburg Falls Elementary School,37, ,,,28,42,41,39,30,,,,38, , , ,,, ,, , ,, , , ,255
,,,,,,,,,,,Enosburg Falls Junior/Senior High School, , ,,, , , , , ,,,, ,26,36,42,,,91,,99,81,,74, , ,449
,,,,,,,Montgomery,,,,Montgomery Center School,14, ,,,13,9,9,14,12,,,,20,13,15,15,,, ,, , ,, , , ,134
,,,,,,,Richford,,,,Richford Elementary School,37,40,,, ,38,19,27,34,,,,29,31, , ,,, ,, , ,, , , ,255
,,,,,,,,,,,Richford Junior/Senior High School, , ,,, , , , , ,,,, , ,25,33,,,57,,44,46,,41, , ,246
,,,,,,Franklin Northwest SU,Franklin,,,,Franklin Central School, ,17,,, ,18,22,19,14,,,,16,23, , ,,, ,, , ,, , , ,129
,,,,,,,Franklin Northwest SU,,,,Franklin Northwest SU,111, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,111
,,,,,,,Highgate,,,,Highgate Schools, ,47,,, ,52,32,43,45,,,,37,45, , ,,, ,, , ,, , , ,301
,,,,,,,Missisquoi Valley UHSD #7 (District),,,,Missisquoi Valley UHSD #7 (School), , ,,, , , , , ,,,, , ,138,158,,,157,,179,146,,154,4, ,936
,,,,,,,Sheldon,,,,Sheldon Elementary School, , ,,,25,26,28,27,26,,,,18,33,28,28,,, ,, , ,, , , ,239
,,,,,,,Swanton,,,,Swanton Schools,23, ,,,86,80,81,80,84,,,,79,77, , ,,, ,, , ,, , , ,590
,,,,,,Franklin West SU,Fairfax,,,,Bellows Free Academy (Fairfax),41,55,,, ,64,58,59,54,,,,61,52,72,71,,, ,, , ,, , , ,587
,,,,,,,,,,,Bellows Free Academy High School (Fairfax), , ,,, , , , , ,,,, , , , ,,,75,,89,98,,97,4, ,363
,,,,,,,Fletcher,,,,Fletcher Elementary School,26,16,,, ,16,20,15,12,,,,10,18, , ,,, ,, , ,, , , ,133
,,,,,,,Georgia,,,,Georgia Elementary/Middle School,70,13,,,56,66,54,60,59,,,,71,57,85,72,,, ,, , ,, , , ,663
,,,,,,,,,,,County Total,547,212,,,413,620,559,595,572,,,,587,608,628,637,,,667,,704,637,,607,29, ,"8,622"
,Grafton (NH) County,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Rivendell Academy, , ,,, , , , , ,,,, , ,39,38,,,36,,50,43,,35, , ,241
,,,,,,,,,,,Rivendell Interstate School District,32, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,32
,,,,,,,,,,,County Total,32, ,,, , , , , ,,,, , ,39,38,,,36,,50,43,,35, , ,273
,Grand Isle County,,,,,Grand Isle SU,Alburgh,,,,Alburgh Community Education Center, , ,,,26,20,17,15,26,,,,17,31,19,24,,, ,, , ,, , , ,195
,,,,,,,Grand Isle,,,,Grand Isle Elementary School, , ,,,24,22,27,16,23,,,,21,20,30,29,,, ,, , ,, , , ,212
,,,,,,,Grand Isle SU,,,,Grand Isle SU,61, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,61
,,,,,,,Isle Lamotte,,,,Isle La Motte Elementary School, , ,,,5,4,2,2,5,,,,2,10, , ,,, ,, , ,, , , ,30
,,,,,,,North Hero,,,,North Hero Elementary School,5, ,,,3,11,12,5,5,,,,9,9, , ,,, ,, , ,, , , ,59
,,,,,,,South Hero,,,,Folsom Education and Community Center, , ,,,16,9,11,19,7,,,,14,10,14,13,,, ,, , ,, , , ,113
,,,,,,,,,,,County Total,66, ,,,74,66,69,57,66,,,,63,80,63,66,,, ,, , ,, , , ,670
,Lamoille County,,,,,Lamoille North SU,Cambridge,,,,Cambridge Elementary School,44, ,,,56,52,43,39,35,,,,45,34, , ,,, ,, , ,, , , ,348
,,,,,,,Eden,,,,Eden Central School,28, ,,,13,13,13,14,18,,,,18,18, , ,,, ,, , ,, , , ,135
,,,,,,,Hyde Park,,,,Hyde Park Elementary School,33, ,,,32,34,32,27,37,,,,30,27, , ,,, ,, , ,, , , ,252
,,,,,,,Johnson,,,,Johnson Elementary School,34, ,,,29,42,26,21,32,,,,24,25, , ,,, ,, , ,, , , ,233
,,,,,,,Lamoille UHSD #18 (District),,,,Lamoille UHSD #18 (School), , ,,, , , , , ,,,, , , , ,,,152,,151,129,,142, , ,574
,,,,,,,,,,,Lamoille Union Middle School #18, , ,,, , , , , ,,,, , ,143,141,,, ,, , ,, , , ,284
,,,,,,,Waterville,,,,Waterville Elementary School,12, ,,,11,9,12,16,7,,,,8,10, , ,,, ,, , ,, , , ,85
,,,,,,Lamoille South SU,Elmore,,,,Lake Elmore School, , ,,, ,8,8,5, ,,,, , , , ,,, ,, , ,, , , ,21
,,,,,,,Lamoille South SU,,,,Lamoille South SU,41, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,41
,,,,,,,Morristown,,,,Morristown Elementary Schools, , ,,,79,38,60,66,79,,,,66, , , ,,, ,, , ,, , , ,388
,,,,,,,,,,,Peoples Academy, , ,,, , , , , ,,,, , , , ,,,92,,80,79,,73,2, ,326
,,,,,,,,,,,Peoples Academy Middle School, , ,,, , , , , ,,,, ,63,71,75,,, ,, , ,, , , ,209
,,,,,,,Stowe,,,,Stowe Elementary School, ,43,,, ,42,34,46,45,,,,58, , , ,,, ,, , ,, , , ,268
,,,,,,,,,,,Stowe Middle/High School, , ,,, , , , , ,,,, ,59,65,62,,,67,,49,60,,48,2, ,412
,,,,,,Orleans Southwest SU,Wolcott,,,,Wolcott Elementary School, , ,,,22,19,16,17,13,,,,20,24, , ,,, ,, , ,, , , ,131
,,,,,,,,,,,County Total,192,43,,,242,257,244,251,266,,,,269,260,279,278,,,311,,280,268,,263,4, ,"3,707"
,Orange County,,,,,Blue Mountain SD,Blue Mountain USD #21 (District),,,,Blue Mountain USD #21 (School),38, ,,,40,34,31,35,29,,,,24,18,32,19,,,30,,34,34,,47, , ,445
,,,,,,Orange East SU,Bradford ID,,,,Bradford Elementary School, , ,,,28,26,38,24,30,,,,32,28, , ,,, ,, , ,, , , ,206
,,,,,,,Newbury,,,,Newbury Elementary School, , ,,,17,14,14,20,16,,,,16,16, , ,,, ,, , ,, , , ,113
,,,,,,,Orange East SU,,,,Orange East SU,79, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,79
,,,,,,,Oxbow UHSD #30 (District),,,,Oxbow UHSD #30 (School), , ,,, , , , , ,,,, , ,62,59,,,77,,85,81,,78, , ,442
,,,,,,,Thetford,,,,Thetford Elementary School, , ,,,24,31,29,35,23,,,,36,30, , ,,, ,, , ,, , , ,208
,,,,,,,Waits River Valley USD #36 (District),,,,Waits River Valley USD #36 (School), , ,,,19,25,18,25,17,,,,26,22,31,26,,, ,, , ,, , , ,209
,,,,,,Orange North SU,Orange,,,,Orange Center School, , ,,,13,16,6,14,9,,,,8,14,13,14,,, ,, , ,, , , ,107
,,,,,,,Washington,,,,Washington Village School,7, ,,,9,10,9,13,7,,,,9,2,10,6,,, ,, , ,, , , ,82
,,,,,,,Williamstown,,,,Williamstown Elementary School,28, ,,,27,34,35,36,36,,,,40, , , ,,, ,, , ,, , , ,236
,,,,,,,,,,,Williamstown Middle/High School, , ,,, , , , , ,,,, ,49,43,43,,,55,,48,26,,25,5, ,294
,,,,,,Orange Southwest SU,Braintree,,,,Braintree School, , ,,,9,12,7,16,9,,,,12,13, , ,,, ,, , ,, , , ,78
,,,,,,,Brookfield,,,,Brookfield School, , ,,,14,8,14,8,14,,,,10,12, , ,,, ,, , ,, , , ,80
,,,,,,,Orange Southwest SU,,,,Orange Southwest SU,20, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , ,20
,,,,,,,Randolph,,,,Randolph Elementary School, ,53,,, ,44,38,64,40,,,,44,41, , ,,, ,, , ,, , , ,324
,,,,,,,Randolph UHSD #2 (District),,,,Randolph UHSD #2 (School), , ,,, , , , , ,,,, , ,83,73,,,82,,81,73,,64, , ,456
,,,,,,Orange Windsor SU,Chelsea,,,,Chelsea Elementary High School, ,12,,, ,11,14,8,16,,,,10,11,15,15,,,17,,19,12,,11, , ,171
,,,,,,,Strafford,,,,Newton Elementary School,2, ,,,11,16,10,15,11,,,,17,18,11,9,,, ,, , ,, , , ,120
,,,,,,,Tunbridge,,,,Tunbridge Central School,5,13,,, ,11,15,8,15,,,,15,12,13,12,,, ,, , ,, , , ,119
