,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Pownal,,,,Pownal Elementary School,20, ,,,31,34,51,38,35,,,,38,36, , ,,, ,, , ,, , ,283
,,,,,,,Shaftsbury,,,,Shaftsbury Elementary School,23, ,,,33,31,41,33,19,,,,45,33, , ,,, ,, , ,, , ,258
,,,,,,,Woodford,,,,Woodford Hollow School,1, ,,,5,1,3,4,4,,,,3,6, , ,,, ,, , ,, , ,27
,,,,,,Windham Southwest SU,Readsboro,,,,Readsboro Elementary School,5,4,,, ,9,3,6,5,,,,5,9,7,3,,, ,, , ,, , ,56
,,,,,,,Stamford,,,,Stamford Elementary School, ,10,,, ,5,13,5,9,,,,7,5,3,5,,, ,, , ,, , ,62
,,,,,,,,,,,County Total,290,14,,,310,330,354,331,307,,,,333,355,324,335,,,292,,287,254,,274, ,"4,390"
,Caledonia County,,,,,Caledonia Central SU,Barnet,,,,Barnet Elementary School,33, ,,,23,22,24,16,20,,,,22,19,24,16,,, ,, , ,, , ,219
,,,,,,,Danville,,,,Danville School,41, ,,,27,18,29,24,26,,,,25,28,22,24,,,25,,22,33,,27,1,372
,,,,,,,Peacham,,,,Peacham Elementary School,11, ,,,10,4,7,3,5,,,,5,5, , ,,, ,, , ,, , ,50
,,,,,,,Walden,,,,Walden School,12, ,,,9,6,12,8,14,,,,15,11,8,13,,, ,, , ,, , ,108
,,,,,,Caledonia North SU,Burke,,,,Burke Town School,20, ,,,20,17,23,26,16,,,,19,22,17,21,,, ,, , ,, , ,201
,,,,,,,Lyndon,,,,Lyndon Town School,53, ,,,43,44,51,57,41,,,,62,42,52,42,,, ,, , ,, , ,487
,,,,,,,Millers Run USD #37,,,,Millers Run School USD #37,16, ,,,12,17,11,10,19,,,,8,10,15,12,,, ,, , ,, , ,130
,,,,,,,Newark,,,,Newark School,2, ,,,10,6,6,9,7,,,,9,6,7,6,,, ,, , ,, , ,68
,,,,,,,Sutton,,,,Sutton School,4, ,,,17,10,13,13,13,,,,7,18,8,5,,, ,, , ,, , ,108
,,,,,,Essex Caledonia SU,Waterford,,,,Waterford Elementary School,22, ,,,12,12,22,14,15,,,,14,21,17,25,,, ,, , ,, , ,174
,,,,,,Orleans Southwest SU,Hardwick,,,,Hardwick Elementary School,37, ,,,31,35,37,28,32,,,,31,44, , ,,, ,, , ,, , ,275
,,,,,,,Hazen UHSD #26 (District),,,,Hazen UHSD #26 (School), , ,,, , , , , ,,,, , ,62,61,,,61,,75,55,,52,2,368
,,,,,,St Johnsbury SD,St Johnsbury,,,,St Johnsbury Schools,55, ,,,79,63,75,75,72,,,,63,58,61,58,,, ,, , ,, , ,659
,,,,,,,,,,,County Total,306, ,,,293,254,310,283,280,,,,280,284,293,283,,,86,,97,88,,79,3,"3,219"
,Chittenden County,,,,,Burlington SD,Burlington,,,,Burlington Senior High School, , ,,, , , , , ,,,, , , , ,,,294,,260,277,,236,2,"1,069"
,,,,,,,,,,,C P Smith School,31, ,,,60,43,60,44,25,,,,58, , , ,,, ,, , ,, , ,321
,,,,,,,,,,,Champlain School,297, ,,,41,65,44,63,63,,,,53, , , ,,, ,, , ,, , ,626
,,,,,,,,,,,Edmunds Elementary School, , ,,,59,63,62,66,63,,,,56, , , ,,, ,, , ,, , ,369
,,,,,,,,,,,Edmunds Middle School, , ,,, , , , , ,,,, ,133,129,116,,, ,, , ,, , ,378
,,,,,,,,,,,Integrated Arts Academy At HO Wheeler,28, ,,,41,44,58,42,49,,,,38, , , ,,, ,, , ,, , ,300
,,,,,,,,,,,J J Flynn School,2, ,,,57,58,61,52,52,,,,36, , , ,,, ,, , ,, , ,318
,,,,,,,,,,,Lyman C Hunt Middle School, , ,,, , , , , ,,,, ,129,130,120,,, ,, , ,, , ,379
,,,,,,,,,,,Sustainability Academy At Lawrence Barnes,24, ,,,32,33,34,29,40,,,,20, , , ,,, ,, , ,, , ,212
,,,,,,Chittenden Central SU,Essex Community Education Center UHSD #46 (District),,,,Essex Community Education Center UHSD #46 (School), , ,,, , , , , ,,,, , , , ,,,299,,326,334,,346,11,"1,316"
,,,,,,,Essex Junction ID,,,,Albert D Lawton School, , ,,, , , , , ,,,, ,110,123,112,,, ,, , ,, , ,345
,,,,,,,,,,,Hiawatha School,18, ,,,55,55,58,60, ,,,, , , , ,,, ,, , ,, , ,246
,,,,,,,,,,,Summit Street School,49, ,,,48,54,58,59, ,,,, , , , ,,, ,, , ,, , ,268
,,,,,,,,,,,Thomas Fleming School, , ,,, , , , ,109,,,,100, , , ,,, ,, , ,, , ,209
,,,,,,,Westford,,,,Westford Elementary School,19, ,,,18,19,15,23,17,,,,24,24,22,24,,, ,, , ,, , ,205
,,,,,,Chittenden East SU,Bolton,,,,Smilie Memorial School (Bolton),15, ,,,12,13,12,10,10,,,, , , , ,,, ,, , ,, , ,72
,,,,,,,Huntington,,,,Brewster Pierce School,23, ,,,30,23,22,31,26,,,, , , , ,,, ,, , ,, , ,155
,,,,,,,Jericho,,,,Jericho Elementary School, , ,,,54,44,46,41,44,,,, , , , ,,, ,, , ,, , ,229
,,,,,,,Mt Mansfield USD #17 (District),,,,Browns River Middle USD #17, , ,,, , , , , ,,,,96,106,104,109,,, ,, , ,, , ,415
,,,,,,,,,,,Camels Hump Middle USD #17, , ,,, , , , , ,,,,95,97,82,99,,, ,, , ,, , ,373
,,,,,,,,,,,Mt Mansfield USD #17 (School), , ,,, , , , , ,,,, , , , ,,,195,,227,226,,241, ,889
,,,,,,,Richmond,,,,Richmond Elementary School,25, ,,,52,55,49,48,59,,,, , , , ,,, ,, , ,, , ,288
,,,,,,,Underhill ID,,,,Underhill ID School, , ,,,19,20,24,23,24,,,, , , , ,,, ,, , ,, , ,110
,,,,,,,Underhill Town,,,,Underhill Central School,18, ,,,25,24,38,40,28,,,, , , , ,,, ,, , ,, , ,173
,,,,,,Chittenden South SU,Champlain Valley UHSD #15 (District),,,,Champlain Valley UHSD #15 (School), , ,,, , , , , ,,,, , , , ,,,304,,343,283,,351, ,"1,281"
,,,,,,,Charlotte,,,,Charlotte Central School,53,37,,, ,47,36,49,49,,,,45,50,49,58,,, ,, , ,, , ,473
,,,,,,,Hinesburg,,,,Hinesburg Community School,77, ,,,47,52,66,38,56,,,,47,51,51,51,,, ,, , ,, , ,536
,,,,,,,Shelburne,,,,Shelburne Community School,110, ,,,68,88,81,90,77,,,,102,74,81,86,,, ,, , ,, , ,857
,,,,,,,Williston,,,,Williston Schools,100, ,,,109,108,105,107,133,,,,121,122,121,112,,, ,, , ,, , ,"1,138"
,,,,,,Colchester SD,Colchester,,,,Colchester High School, , ,,, , , , , ,,,, , , , ,,,181,,173,158,,187,1,700
,,,,,,,,,,,Colchester Middle School, , ,,, , , , , ,,,, ,168,153,189,,, ,, , ,, , ,510
,,,,,,,,,,,Malletts Bay School,67, ,,, , , ,145,149,,,,121, , , ,,, ,, , ,, , ,482
,,,,,,,,,,,Porters Point School, , ,,,87,78,82, , ,,,, , , , ,,, ,, , ,, , ,247
,,,,,,,,,,,Union Memorial School, , ,,,88,76,78, , ,,,, , , , ,,, ,, , ,, , ,242
,,,,,,Essex Town SD,Essex Town,,,,Essex Elementary School,75, ,,,139,120,137, , ,,,, , , , ,,, ,, , ,, , ,471
,,,,,,,,,,,Essex Middle School, , ,,, , , , , ,,,, ,155,134,151,,, ,, , ,, , ,440
,,,,,,,,,,,Founders Memorial School, , ,,, , , ,119,144,,,,122, , , ,,, ,, , ,, , ,385
,,,,,,Milton SD,Milton ID,,,,Milton Elementary School,102, ,,,116,116,113,111,113,,,,113, , , ,,, ,, , ,, , ,784
,,,,,,,,,,,Milton Middle School, , ,,, , , , , ,,,, ,125,125,126,,, ,, , ,, , ,376
,,,,,,,,,,,Milton Senior High School, , ,,, , , , , ,,,, , , , ,,,133,,129,143,,113,2,520
,,,,,,South Burlington SD,South Burlington,,,,Chamberlin School,193, ,,,50,40,45,32,33,,,,46, , , ,,, ,, , ,, , ,439
,,,,,,,,,,,Frederick H Tuttle Middle School, , ,,, , , , , ,,,, ,162,200,175,,, ,, , ,, , ,537
,,,,,,,,,,,Orchard School, , ,,,60,62,58,69,48,,,,71, , , ,,, ,, , ,, , ,368
,,,,,,,,,,,Rick Marcotte Central School, , ,,,45,56,44,61,62,,,,66, , , ,,, ,, , ,, , ,334
,,,,,,,,,,,South Burlington High School, , ,,, , , , , ,,,, , , , ,,,215,,215,213,,223,4,870
,,,,,,Winooski SD,Winooski ID,,,,J F Kennedy Elementary School,83, ,,,63,70,57,61,61,,,,63, , , ,,, ,, , ,, , ,458
,,,,,,,,,,,Winooski High School, , ,,, , , , , ,,,, , , , ,,,58,,44,55,,47,32,236
,,,,,,,,,,,Winooski Middle School, , ,,, , , , , ,,,, ,50,61,43,,, ,, , ,, , ,154
,,,,,,,,,,,County Total,"1,409",37,,,"1,475","1,526","1,543","1,513","1,534",,,,"1,493","1,556","1,565","1,571",,,"1,679",,"1,717","1,689",,"1,744",52,"22,103"
,Essex County,,,,,Essex Caledonia SU,Concord,,,,Concord School,20, ,,,13,16,14,12,11,,,,17,17,17,15,,,24,,16,9,,6, ,207
,,,,,,,Guildhall,,,,Guildhall Elementary School, , ,,,1,5,4,2,3,,,,3,1, , ,,, ,, , ,, , ,19
,,,,,,,Lunenburg,,,,Lunenburg Schools,18,6,,, ,14,15,11,10,,,,5,7,12,15,,, ,, , ,, , ,113
,,,,,,Essex North SU,Canaan,,,,Canaan Schools,13, ,,,9,9,9,17,11,,,,20,18,8,12,,,29,,13,20,,14, ,202
,,,,,,North Country SU,Brighton,,,,Brighton Elementary School,12, ,,,6,11,4,7,10,,,,6,9,15,8,,, ,, , ,, , ,88
,,,,,,,,,,,County Total,63,6,,,29,55,46,49,45,,,,51,52,52,50,,,53,,29,29,,20, ,629
,Franklin County,,,,,Franklin Central SU,Bellows Free Academy UHSD #48,,,,Bellows Free Academy (St Albans), , ,,, , , , , ,,,, , , , ,,,263,,265,272,,247,1,"1,048"
,,,,,,,Fairfield,,,,Fairfield Center School,19, ,,,23,22,26,19,18,,,,22,29,30,29,,, ,, , ,, , ,237
,,,,,,,St Albans City,,,,St Albans City School,80, ,,,84,84,75,81,70,,,,78,67,71,85,,, ,, , ,, , ,775
,,,,,,,St Albans Town,,,,St Albans Town Education Center,47, ,,,91,75,80,66,67,,,,86,82,78,87,,, ,, , ,, , ,759
,,,,,,Franklin Northeast SU,Bakersfield,,,,Bakersfield School,23, ,,,15,10,19,19,12,,,,18,18,15,16,,, ,, , ,, , ,165
,,,,,,,Berkshire,,,,Berkshire Elementary School,17, ,,,20,18,23,34,19,,,,17,15,20,19,,, ,, , ,, , ,202
,,,,,,,Enosburgh,,,,Enosburg Falls Elementary School,44, ,,,31,34,28,38,44,,,,36, , , ,,, ,, , ,, , ,255
,,,,,,,,,,,Enosburg Falls Junior/Senior High School, , ,,, , , , , ,,,, ,29,39,26,,,80,,83,85,,71,1,414
,,,,,,,Montgomery,,,,Montgomery Center School,18, ,,,13,10,14,7,9,,,,17,10,17,17,,, ,, , ,, , ,132
,,,,,,,Richford,,,,Richford Elementary School,28, ,,,31,30,33,37,21,,,,28,39, , ,,, ,, , ,, , ,247
,,,,,,,,,,,Richford Junior/Senior High School, , ,,, , , , , ,,,, , ,28,30,,,41,,45,46,,42, ,232
,,,,,,Franklin Northwest SU,Franklin,,,,Franklin Central School,21,19,,, ,15,18,17,21,,,,19,15, , ,,, ,, , ,, , ,145
,,,,,,,Highgate,,,,Highgate Schools,39, ,,,37,51,51,50,38,,,,34,44, , ,,, ,, , ,, , ,344
,,,,,,,Missisquoi Valley UHSD #7 (District),,,,Missisquoi Valley UHSD #7 (School), , ,,, , , , , ,,,, , ,126,142,,,150,,162,154,,166,4,904
,,,,,,,Sheldon,,,,Sheldon Elementary School,23, ,,,35,25,27,28,22,,,,28,30,20,33,,, ,, , ,, , ,271
,,,,,,,Swanton,,,,Swanton Schools,56, ,,,72,68,76,85,81,,,,77,79, , ,,, ,, , ,, , ,594
,,,,,,Franklin West SU,Fairfax,,,,Bellows Free Academy (Fairfax),43, ,,,62,55,57,60,54,,,,49,57,65,72,,, ,, , ,, , ,574
,,,,,,,,,,,Bellows Free Academy High School (Fairfax), , ,,, , , , , ,,,, , , , ,,,84,,88,82,,73, ,327
,,,,,,,Fletcher,,,,Fletcher Elementary School,16, ,,,29,17,18,19,20,,,,15,10, , ,,, ,, , ,, , ,144
,,,,,,,Georgia,,,,Georgia Elementary/Middle School,72, ,,,56,57,63,63,54,,,,60,59,72,54,,, ,, , ,, , ,610
,,,,,,,,,,,County Total,546,19,,,599,571,608,623,550,,,,584,583,581,610,,,618,,643,639,,599,6,"8,379"
,Grafton (NH) County,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Rivendell Academy, , ,,, , , , , ,,,, , ,35,24,,,40,,35,40,,43, ,217
,,,,,,,,,,,County Total, , ,,, , , , , ,,,, , ,35,24,,,40,,35,40,,43, ,217
,Grand Isle County,,,,,Grand Isle SU,Alburgh,,,,Alburgh Community Education Center,27, ,,,18,19,22,21,19,,,,13,24,15,32,,, ,, , ,, , ,210
,,,,,,,Grand Isle,,,,Grand Isle Elementary School,19, ,,,15,24,27,22,27,,,,17,22,26,21,,, ,, , ,, , ,220
,,,,,,,Isle Lamotte,,,,Isle La Motte Elementary School,10, ,,,4,2,4,1,1,,,,2,4, , ,,, ,, , ,, , ,28
,,,,,,,North Hero,,,,North Hero Elementary School,8, ,,,10,3,3,11,7,,,,3,8, , ,,, ,, , ,, , ,53
,,,,,,,South Hero,,,,Folsom Education and Community Center,9, ,,,16,8,16,9,11,,,,17,10,13,11,,, ,, , ,, , ,120
,,,,,,,,,,,County Total,73, ,,,63,56,72,64,65,,,,52,68,54,64,,, ,, , ,, , ,631
,Lamoille County,,,,,Lamoille North SU,Cambridge,,,,Cambridge Elementary School,49, ,,,61,45,53,55,43,,,,37,29, , ,,, ,, , ,, , ,372
,,,,,,,Eden,,,,Eden Central School,25, ,,,19,13,17,14,13,,,,16,21, , ,,, ,, , ,, , ,138
,,,,,,,Hyde Park,,,,Hyde Park Elementary School,29, ,,,29,34,32,31,31,,,,28,32, , ,,, ,, , ,, , ,246
,,,,,,,Johnson,,,,Johnson Elementary School,38, ,,,33,35,31,38,26,,,,21,30, , ,,, ,, , ,, , ,252
,,,,,,,Lamoille UHSD #18 (District),,,,Lamoille UHSD #18 (School), , ,,, , , , , ,,,, , , , ,,,167,,133,136,,139,1,576
,,,,,,,,,,,Lamoille Union Middle School #18, , ,,, , , , , ,,,, , ,126,130,,, ,, , ,, , ,256
,,,,,,,Waterville,,,,Waterville Elementary School,13, ,,,12,11,10,10,13,,,,12,10, , ,,, ,, , ,, , ,91
,,,,,,Lamoille South SU,Elmore,,,,Lake Elmore School, , ,,, ,9,5,4, ,,,, , , , ,,, ,, , ,, , ,18
,,,,,,,Morristown,,,,Morristown Elementary Schools,89, ,,,53,45,76,42,66,,,, , , , ,,, ,, , ,, , ,371
,,,,,,,,,,,Peoples Academy, , ,,, , , , , ,,,, , , , ,,,73,,76,58,,64,3,274
,,,,,,,,,,,Peoples Academy Middle School, , ,,, , , , , ,,,,73,79,69,61,,, ,, , ,, , ,282
,,,,,,,Stowe,,,,Stowe Elementary School,9, ,,,51,43,49,51,51,,,,52, , , ,,, ,, , ,, , ,306
,,,,,,,,,,,Stowe Middle/High School, , ,,, , , , , ,,,, ,47,61,66,,,58,,60,62,,45, ,399
,,,,,,Orleans Southwest SU,Wolcott,,,,Wolcott Elementary School,20, ,,,23,18,18,17,16,,,,19,17, , ,,, ,, , ,, , ,148
,,,,,,,,,,,County Total,272, ,,,281,253,291,262,259,,,,258,265,256,257,,,298,,269,256,,248,4,"3,729"
,Orange County,,,,,Blue Mountain SD,Blue Mountain USD #21 (District),,,,Blue Mountain USD #21 (School),46, ,,,29,43,36,37,34,,,,31,26,26,22,,,32,,26,27,,31, ,446
,,,,,,Orange East SU,Bradford ID,,,,Bradford Elementary School,37, ,,,35,27,27,29,36,,,,22,26, , ,,, ,, , ,, , ,239
,,,,,,,Newbury,,,,Newbury Elementary School,6, ,,,20,21,15,16,12,,,,22,19, , ,,, ,, , ,, , ,131
,,,,,,,Oxbow UHSD #30 (District),,,,Oxbow UHSD #30 (School), , ,,, , , , , ,,,, , ,47,49,,,98,,72,69,,83, ,418
,,,,,,,Thetford,,,,Thetford Elementary School,7, ,,,33,22,25,35,28,,,,35,25, , ,,, ,, , ,, , ,210
,,,,,,,Waits River Valley USD #36 (District),,,,Waits River Valley USD #36 (School),27, ,,,26,26,15,25,17,,,,25,18,26,21,,, ,, , ,, , ,226
,,,,,,Orange North SU,Orange,,,,Orange Center School, , ,,,9,10,12,14,5,,,,11,8,10,14,,, ,, , ,, , ,93
,,,,,,,Washington,,,,Washington Village School,6, ,,,9,7,13,9,8,,,,13,9,9,5,,, ,, , ,, , ,88
,,,,,,,Williamstown,,,,Williamstown Elementary School,30, ,,,35,38,26,36,36,,,,42, , , ,,, ,, , ,, , ,243
,,,,,,,,,,,Williamstown Middle/High School, , ,,, , , , , ,,,, ,38,31,58,,,58,,54,39,,34, ,312
,,,,,,Orange Southwest SU,Braintree,,,,Braintree School,1, ,,,7,10,12,13,7,,,,15,8, , ,,, ,, , ,, , ,73
,,,,,,,Brookfield,,,,Brookfield School, ,9,,, ,8,10,10,14,,,,10,15, , ,,, ,, , ,, , ,76
,,,,,,,Randolph,,,,Randolph Elementary School,7,43,,, ,35,50,38,35,,,,56,42, , ,,, ,, , ,, , ,306
,,,,,,,Randolph UHSD #2 (District),,,,Randolph UHSD #2 (School), , ,,, , , , , ,,,, , ,71,63,,,91,,71,76,,57, ,429
,,,,,,Orange Windsor SU,Chelsea,,,,Chelsea Elementary High School,4,10,,, ,10,10,11,14,,,,10,13,11,11,,,29,,23,17,,12, ,185
,,,,,,,Strafford,,,,Newton Elementary School,7, ,,,10,15,8,17,13,,,,15,13,18,16,,, ,, , ,, , ,132
,,,,,,,Tunbridge,,,,Tunbridge Central School, ,9,,, ,17,12,14,15,,,,10,17,14,9,,, ,, , ,, , ,117
,,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Samuel Morey Elementary School,22, ,,,21,27,18,22,11,,,,21,18, , ,,, ,, , ,, , ,160
,,,,,,,,,,,Westshire School,13, ,,,18,10,14,12,8,,,,12,11, , ,,, ,, , ,, , ,98
,,,,,,,,,,,County Total,213,71,,,252,326,303,338,293,,,,350,306,263,268,,,308,,246,228,,217, ,"3,982"
,Orleans County,,,,,North Country SU,Charleston,,,,Charleston Elementary School,16, ,,,14,10,9,17,10,,,,11,9,10,7,,, ,, , ,, , ,113
,,,,,,,Coventry,,,,Coventry Village School, , ,,,12,14,13,13,11,,,,9,10,14,12,,, ,, , ,, , ,108
,,,,,,,Derby,,,,Derby Elementary School,32, ,,,49,45,52,43,59,,,,50,64, , ,,, ,, , ,, , ,394
,,,,,,,Holland,,,,Holland Elementary School,7,6,,, ,9,4,10,9,,,,12,11, , ,,, ,, , ,, , ,68
,,,,,,,Jay/Westfield Joint Elementary District,,,,Jay/Westfield Joint School,10, ,,,6,12,8,17,16,,,,14,13, , ,,, ,, , ,, , ,96
,,,,,,,Lowell,,,,Lowell Graded School,6, ,,,10,12,11,9,14,,,,10,13,15,12,,, ,, , ,, , ,112
,,,,,,,Newport City,,,,Newport City Elementary Schools,26, ,,,56,50,39,53,49,,,,43,30, , ,,, ,, , ,, , ,346
,,,,,,,Newport Town,,,,Newport Town School,7, ,,,12,16,15,11,8,,,,17,14, , ,,, ,, , ,, , ,100
,,,,,,,North Country Junior UHSD #22 (District),,,,North Country Junior UHSD #22 (School), , ,,, , , , , ,,,, , ,121,151,,, ,, , ,, , ,272
,,,,,,,North Country Senior UHSD #22 (District),,,,North Country Senior UHSD #22 (School), , ,,, , , , , ,,,, , , , ,,,211,,236,207,,196, ,850
,,,,,,,Troy,,,,Troy School, , ,,,15,21,15,19,17,,,,21,18,22,10,,, ,, , ,, , ,158
,,,,,,Orleans Central SU,Albany,,,,Albany Community School,9, ,,,18,6,8,8,12,,,,9,10,7,8,,, ,, , ,, , ,95
,,,,,,,Barton ID,,,,Barton Graded School,29, ,,,16,18,19,12,20,,,,21,16,21,23,,, ,, , ,, , ,195
,,,,,,,Brownington,,,,Brownington Central School,6, ,,,14,12,13,6,13,,,,8,13,13,12,,, ,, , ,, , ,110
,,,,,,,Glover,,,,Glover Community School,14, ,,,14,13,16,7,14,,,,15,17,11,15,,, ,, , ,, , ,136
,,,,,,,Irasburg,,,,Irasburg Village School,14, ,,,14,15,17,18,5,,,,18,11,19,8,,, ,, , ,, , ,139
,,,,,,,Lake Region UHSD #24 (District),,,,Lake Region UHSD #24 (School), , ,,, , , , , ,,,, , , , ,,,81,,95,78,,105,1,360
,,,,,,,Orleans ID,,,,Orleans Elementary School,11, ,,,14,13,9,15,9,,,,12,10,11,10,,, ,, , ,, , ,114
